temperature,year,value,scenario,variant,unit
Prozesswärme (>1400°C),2049,10.160885735814759,ZERO-A,KKW50,PJ
Prozesswärme (>1400°C),2050,10.107360355250727,ZERO-A,KKW50,PJ
Prozesswärme (>1400°C),2051,10.052953950955184,ZERO-A,KKW50,PJ
Prozesswärme (>1400°C),2052,9.999107713248565,ZERO-A,KKW50,PJ
Prozesswärme (>1400°C),2053,9.945781143913425,ZERO-A,KKW50,PJ
Prozesswärme (>1400°C),2054,9.892985598991661,ZERO-A,KKW50,PJ
Prozesswärme (>1400°C),2055,9.840653439251756,ZERO-A,KKW50,PJ
Prozesswärme (>1400°C),2056,9.789871813573907,ZERO-A,KKW50,PJ
Prozesswärme (>1400°C),2057,9.7394897770141,ZERO-A,KKW50,PJ
Prozesswärme (>1400°C),2058,9.689476467076188,ZERO-A,KKW50,PJ
Prozesswärme (>1400°C),2059,9.639804463699878,ZERO-A,KKW50,PJ
Prozesswärme (>1400°C),2060,9.590451375096993,ZERO-A,KKW50,PJ
Fernwärmeeinspeisung,2000,0.0,ZERO-A,KKW50,PJ
Fernwärmeeinspeisung,2001,0.0,ZERO-A,KKW50,PJ
Fernwärmeeinspeisung,2002,0.0,ZERO-A,KKW50,PJ
Fernwärmeeinspeisung,2003,0.0,ZERO-A,KKW50,PJ
Fernwärmeeinspeisung,2004,0.0,ZERO-A,KKW50,PJ
Fernwärmeeinspeisung,2005,0.0,ZERO-A,KKW50,PJ
Fernwärmeeinspeisung,2006,0.0,ZERO-A,KKW50,PJ
Fernwärmeeinspeisung,2007,0.0,ZERO-A,KKW50,PJ
Fernwärmeeinspeisung,2008,0.0,ZERO-A,KKW50,PJ
Fernwärmeeinspeisung,2009,0.0,ZERO-A,KKW50,PJ
Fernwärmeeinspeisung,2010,0.0,ZERO-A,KKW50,PJ
Fernwärmeeinspeisung,2011,0.0,ZERO-A,KKW50,PJ
Fernwärmeeinspeisung,2012,0.0,ZERO-A,KKW50,PJ
Fernwärmeeinspeisung,2013,0.0,ZERO-A,KKW50,PJ
Fernwärmeeinspeisung,2014,0.0,ZERO-A,KKW50,PJ
Fernwärmeeinspeisung,2015,0.0,ZERO-A,KKW50,PJ
Fernwärmeeinspeisung,2016,0.0,ZERO-A,KKW50,PJ
Fernwärmeeinspeisung,2017,0.0,ZERO-A,KKW50,PJ
Fernwärmeeinspeisung,2018,0.0,ZERO-A,KKW50,PJ
Fernwärmeeinspeisung,2019,0.0,ZERO-A,KKW50,PJ
Fernwärmeeinspeisung,2020,-0.59526,ZERO-A,KKW50,PJ
Fernwärmeeinspeisung,2021,-0.59526,ZERO-A,KKW50,PJ
Fernwärmeeinspeisung,2022,-0.59526,ZERO-A,KKW50,PJ
Fernwärmeeinspeisung,2023,-0.59526,ZERO-A,KKW50,PJ
Fernwärmeeinspeisung,2024,-0.59526,ZERO-A,KKW50,PJ
Fernwärmeeinspeisung,2025,-0.59526,ZERO-A,KKW50,PJ
Fernwärmeeinspeisung,2026,-0.59526,ZERO-A,KKW50,PJ
Fernwärmeeinspeisung,2027,-0.59526,ZERO-A,KKW50,PJ
Fernwärmeeinspeisung,2028,-0.59526,ZERO-A,KKW50,PJ
Fernwärmeeinspeisung,2029,-0.59526,ZERO-A,KKW50,PJ
Fernwärmeeinspeisung,2030,-0.59526,ZERO-A,KKW50,PJ
Fernwärmeeinspeisung,2031,-0.59526,ZERO-A,KKW50,PJ
Fernwärmeeinspeisung,2032,-0.59526,ZERO-A,KKW50,PJ
Fernwärmeeinspeisung,2033,-0.59526,ZERO-A,KKW50,PJ
Fernwärmeeinspeisung,2034,-0.59526,ZERO-A,KKW50,PJ
Fernwärmeeinspeisung,2035,-0.59526,ZERO-A,KKW50,PJ
Fernwärmeeinspeisung,2036,-0.59526,ZERO-A,KKW50,PJ
Fernwärmeeinspeisung,2037,-0.59526,ZERO-A,KKW50,PJ
Fernwärmeeinspeisung,2038,-0.59526,ZERO-A,KKW50,PJ
Fernwärmeeinspeisung,2039,-0.59526,ZERO-A,KKW50,PJ
Fernwärmeeinspeisung,2040,-0.59526,ZERO-A,KKW50,PJ
Fernwärmeeinspeisung,2041,-0.59526,ZERO-A,KKW50,PJ
Fernwärmeeinspeisung,2042,-0.59526,ZERO-A,KKW50,PJ
Fernwärmeeinspeisung,2043,-0.59526,ZERO-A,KKW50,PJ
Fernwärmeeinspeisung,2044,-0.59526,ZERO-A,KKW50,PJ
Fernwärmeeinspeisung,2045,-0.59526,ZERO-A,KKW50,PJ
Fernwärmeeinspeisung,2046,-0.59526,ZERO-A,KKW50,PJ
Fernwärmeeinspeisung,2047,-0.59526,ZERO-A,KKW50,PJ
Fernwärmeeinspeisung,2048,-0.59526,ZERO-A,KKW50,PJ
Fernwärmeeinspeisung,2049,-0.59526,ZERO-A,KKW50,PJ
Fernwärmeeinspeisung,2050,-0.59526,ZERO-A,KKW50,PJ
Fernwärmeeinspeisung,2051,-0.59526,ZERO-A,KKW50,PJ
Fernwärmeeinspeisung,2052,-0.59526,ZERO-A,KKW50,PJ
Fernwärmeeinspeisung,2053,-0.59526,ZERO-A,KKW50,PJ
Fernwärmeeinspeisung,2054,-0.59526,ZERO-A,KKW50,PJ
Fernwärmeeinspeisung,2055,-0.59526,ZERO-A,KKW50,PJ
Fernwärmeeinspeisung,2056,-0.59526,ZERO-A,KKW50,PJ
Fernwärmeeinspeisung,2057,-0.59526,ZERO-A,KKW50,PJ
Fernwärmeeinspeisung,2058,-0.59526,ZERO-A,KKW50,PJ
Fernwärmeeinspeisung,2059,-0.59526,ZERO-A,KKW50,PJ
Fernwärmeeinspeisung,2060,-0.59526,ZERO-A,KKW50,PJ
Summe,2000,85.71485653371845,ZERO-A,KKW50,PJ
Summe,2001,86.75783623379675,ZERO-A,KKW50,PJ
Summe,2002,84.31705975496898,ZERO-A,KKW50,PJ
Summe,2003,83.40813739051768,ZERO-A,KKW50,PJ
Summe,2004,85.57429265130055,ZERO-A,KKW50,PJ
Summe,2005,86.31018526875533,ZERO-A,KKW50,PJ
Summe,2006,89.8490123803241,ZERO-A,KKW50,PJ
Summe,2007,92.9607270923923,ZERO-A,KKW50,PJ
Summe,2008,91.59255651162562,ZERO-A,KKW50,PJ
Summe,2009,82.79646618751963,ZERO-A,KKW50,PJ
Summe,2010,84.11041244859274,ZERO-A,KKW50,PJ
Summe,2011,86.60000191728149,ZERO-A,KKW50,PJ
Summe,2012,86.66431795979841,ZERO-A,KKW50,PJ
Summe,2013,84.10576140298917,ZERO-A,KKW50,PJ
Summe,2014,87.60593126637673,ZERO-A,KKW50,PJ
Summe,2015,81.96280034427646,ZERO-A,KKW50,PJ
Summe,2016,80.35423853337873,ZERO-A,KKW50,PJ
Summe,2017,81.94175180424952,ZERO-A,KKW50,PJ
Summe,2018,81.89658734238404,ZERO-A,KKW50,PJ
Summe,2019,80.21617288964491,ZERO-A,KKW50,PJ
Summe,2020,80.75710574443161,ZERO-A,KKW50,PJ
Summe,2021,79.93220799544883,ZERO-A,KKW50,PJ
Summe,2022,79.12333344374584,ZERO-A,KKW50,PJ
Summe,2023,78.33253324545743,ZERO-A,KKW50,PJ
Summe,2024,77.5603719526339,ZERO-A,KKW50,PJ
Summe,2025,76.80234004197851,ZERO-A,KKW50,PJ
Summe,2026,75.99219657858802,ZERO-A,KKW50,PJ
Summe,2027,75.19196351676871,ZERO-A,KKW50,PJ
Summe,2028,74.40555947471468,ZERO-A,KKW50,PJ
Summe,2029,73.6394253354691,ZERO-A,KKW50,PJ
Summe,2030,72.89837594929432,ZERO-A,KKW50,PJ
Summe,2031,72.17307147215219,ZERO-A,KKW50,PJ
Summe,2032,71.47562464363462,ZERO-A,KKW50,PJ
Summe,2033,70.80461867081058,ZERO-A,KKW50,PJ
Summe,2034,70.15987609464023,ZERO-A,KKW50,PJ
Summe,2035,69.5401681073399,ZERO-A,KKW50,PJ
Summe,2036,68.87560844455464,ZERO-A,KKW50,PJ
Summe,2037,68.22211581245035,ZERO-A,KKW50,PJ
Summe,2038,67.58445109104848,ZERO-A,KKW50,PJ
Summe,2039,66.95816456073877,ZERO-A,KKW50,PJ
Summe,2040,66.34097586122849,ZERO-A,KKW50,PJ
Summe,2041,65.68556190745714,ZERO-A,KKW50,PJ
Summe,2042,65.04070057407786,ZERO-A,KKW50,PJ
Summe,2043,64.40835257328925,ZERO-A,KKW50,PJ
Summe,2044,63.79114153873312,ZERO-A,KKW50,PJ
Summe,2045,63.1912211378679,ZERO-A,KKW50,PJ
Summe,2046,62.570454760699,ZERO-A,KKW50,PJ
Summe,2047,61.9697997820382,ZERO-A,KKW50,PJ
Summe,2048,61.38917331441187,ZERO-A,KKW50,PJ
Summe,2049,60.82874214050597,ZERO-A,KKW50,PJ
Summe,2050,60.28866764787481,ZERO-A,KKW50,PJ
Summe,2051,59.74305435606836,ZERO-A,KKW50,PJ
Summe,2052,59.218184432565074,ZERO-A,KKW50,PJ
Summe,2053,58.713127225835116,ZERO-A,KKW50,PJ
Summe,2054,58.22694979725703,ZERO-A,KKW50,PJ
Summe,2055,57.75805696249551,ZERO-A,KKW50,PJ
Summe,2056,57.31472741386546,ZERO-A,KKW50,PJ
Summe,2057,56.88437713581712,ZERO-A,KKW50,PJ
Summe,2058,56.46566054631256,ZERO-A,KKW50,PJ
Summe,2059,56.057207689237295,ZERO-A,KKW50,PJ
Summe,2060,55.65736999974522,ZERO-A,KKW50,PJ
Prozesswärme (<200°C),2000,5.819643366759856,ZERO-C,KKW50,PJ
Prozesswärme (<200°C),2001,6.931562288973176,ZERO-C,KKW50,PJ
Prozesswärme (<200°C),2002,5.376593663515218,ZERO-C,KKW50,PJ
Prozesswärme (<200°C),2003,6.905548668037202,ZERO-C,KKW50,PJ
Prozesswärme (<200°C),2004,7.058038016280916,ZERO-C,KKW50,PJ
Prozesswärme (<200°C),2005,7.499905146544279,ZERO-C,KKW50,PJ
Prozesswärme (<200°C),2006,7.684866494309922,ZERO-C,KKW50,PJ
Prozesswärme (<200°C),2007,5.873753694720036,ZERO-C,KKW50,PJ
Prozesswärme (<200°C),2008,7.195678645648763,ZERO-C,KKW50,PJ
Prozesswärme (<200°C),2009,7.809666901340028,ZERO-C,KKW50,PJ
Prozesswärme (<200°C),2010,9.675723683015597,ZERO-C,KKW50,PJ
Prozesswärme (<200°C),2011,6.277242700370181,ZERO-C,KKW50,PJ
Prozesswärme (<200°C),2012,7.492017535991763,ZERO-C,KKW50,PJ
Prozesswärme (<200°C),2013,9.42244137363746,ZERO-C,KKW50,PJ
Prozesswärme (<200°C),2014,6.50423329970533,ZERO-C,KKW50,PJ
Prozesswärme (<200°C),2015,7.797975368130325,ZERO-C,KKW50,PJ
Prozesswärme (<200°C),2016,8.66165704411112,ZERO-C,KKW50,PJ
Prozesswärme (<200°C),2017,8.743046860135513,ZERO-C,KKW50,PJ
Prozesswärme (<200°C),2018,7.139543724540684,ZERO-C,KKW50,PJ
Prozesswärme (<200°C),2019,8.149491217281573,ZERO-C,KKW50,PJ
Prozesswärme (<200°C),2020,8.009631530680403,ZERO-C,KKW50,PJ
Prozesswärme (<200°C),2021,7.743391193901284,ZERO-C,KKW50,PJ
Prozesswärme (<200°C),2022,7.49073741971246,ZERO-C,KKW50,PJ
Prozesswärme (<200°C),2023,7.2502930708669355,ZERO-C,KKW50,PJ
Prozesswärme (<200°C),2024,7.017332269905662,ZERO-C,KKW50,PJ
Prozesswärme (<200°C),2025,6.789229569630234,ZERO-C,KKW50,PJ
Prozesswärme (<200°C),2026,6.5607169686355595,ZERO-C,KKW50,PJ
Prozesswärme (<200°C),2027,6.328704986709912,ZERO-C,KKW50,PJ
Prozesswärme (<200°C),2028,6.0898190308025955,ZERO-C,KKW50,PJ
Prozesswärme (<200°C),2029,5.841483295288694,ZERO-C,KKW50,PJ
Prozesswärme (<200°C),2030,5.58337890390891,ZERO-C,KKW50,PJ
Prozesswärme (<200°C),2031,5.31201307296258,ZERO-C,KKW50,PJ
Prozesswärme (<200°C),2032,5.027152056789121,ZERO-C,KKW50,PJ
Prozesswärme (<200°C),2033,4.730509478460062,ZERO-C,KKW50,PJ
Prozesswärme (<200°C),2034,4.4266558813781,ZERO-C,KKW50,PJ
Prozesswärme (<200°C),2035,4.121280613094962,ZERO-C,KKW50,PJ
Prozesswärme (<200°C),2036,3.8199974544631337,ZERO-C,KKW50,PJ
Prozesswärme (<200°C),2037,3.5335204031437017,ZERO-C,KKW50,PJ
Prozesswärme (<200°C),2038,3.266793543861054,ZERO-C,KKW50,PJ
Prozesswärme (<200°C),2039,3.0253031646355355,ZERO-C,KKW50,PJ
Prozesswärme (<200°C),2040,2.8140495741643057,ZERO-C,KKW50,PJ
Prozesswärme (<200°C),2041,2.635026780762556,ZERO-C,KKW50,PJ
Prozesswärme (<200°C),2042,2.490160142845837,ZERO-C,KKW50,PJ
Prozesswärme (<200°C),2043,2.378764749067782,ZERO-C,KKW50,PJ
Prozesswärme (<200°C),2044,2.2982195371201963,ZERO-C,KKW50,PJ
Prozesswärme (<200°C),2045,2.2445892990316807,ZERO-C,KKW50,PJ
Prozesswärme (<200°C),2046,2.2135060487929166,ZERO-C,KKW50,PJ
Prozesswärme (<200°C),2047,2.2012766818619176,ZERO-C,KKW50,PJ
Prozesswärme (<200°C),2048,2.2044701203952166,ZERO-C,KKW50,PJ
Prozesswärme (<200°C),2049,2.2183997731158254,ZERO-C,KKW50,PJ
Prozesswärme (<200°C),2050,2.237428011945531,ZERO-C,KKW50,PJ
Prozesswärme (<200°C),2051,2.262518782842848,ZERO-C,KKW50,PJ
Prozesswärme (<200°C),2052,2.281475519903979,ZERO-C,KKW50,PJ
Prozesswärme (<200°C),2053,2.293831987430027,ZERO-C,KKW50,PJ
Prozesswärme (<200°C),2054,2.299722205273418,ZERO-C,KKW50,PJ
Prozesswärme (<200°C),2055,2.2990047878664344,ZERO-C,KKW50,PJ
Prozesswärme (<200°C),2056,2.291812940652948,ZERO-C,KKW50,PJ
Prozesswärme (<200°C),2057,2.278320459995971,ZERO-C,KKW50,PJ
Prozesswärme (<200°C),2058,2.258769911936888,ZERO-C,KKW50,PJ
Prozesswärme (<200°C),2059,2.233275318971992,ZERO-C,KKW50,PJ
Prozesswärme (<200°C),2060,2.202108993005616,ZERO-C,KKW50,PJ
Prozesswärme (200-400°C),2000,1.5497349181717919,ZERO-C,KKW50,PJ
Prozesswärme (200-400°C),2001,1.8348208106970225,ZERO-C,KKW50,PJ
Prozesswärme (200-400°C),2002,1.5062617158780063,ZERO-C,KKW50,PJ
Prozesswärme (200-400°C),2003,1.9187726210429705,ZERO-C,KKW50,PJ
Prozesswärme (200-400°C),2004,1.8210205464095846,ZERO-C,KKW50,PJ
Prozesswärme (200-400°C),2005,1.834379611527262,ZERO-C,KKW50,PJ
Prozesswärme (200-400°C),2006,1.8268124807236266,ZERO-C,KKW50,PJ
Prozesswärme (200-400°C),2007,1.6328251171807475,ZERO-C,KKW50,PJ
Prozesswärme (200-400°C),2008,2.2106716633746593,ZERO-C,KKW50,PJ
Prozesswärme (200-400°C),2009,2.4411179949702784,ZERO-C,KKW50,PJ
Prozesswärme (200-400°C),2010,2.85581656386545,ZERO-C,KKW50,PJ
Prozesswärme (200-400°C),2011,1.971103320399438,ZERO-C,KKW50,PJ
Prozesswärme (200-400°C),2012,2.1529832860851044,ZERO-C,KKW50,PJ
Prozesswärme (200-400°C),2013,2.588480159352637,ZERO-C,KKW50,PJ
Prozesswärme (200-400°C),2014,1.3677043733982068,ZERO-C,KKW50,PJ
Prozesswärme (200-400°C),2015,1.7888491486929203,ZERO-C,KKW50,PJ
Prozesswärme (200-400°C),2016,2.2301773336470503,ZERO-C,KKW50,PJ
Prozesswärme (200-400°C),2017,2.132913701030566,ZERO-C,KKW50,PJ
Prozesswärme (200-400°C),2018,1.6865373113324107,ZERO-C,KKW50,PJ
Prozesswärme (200-400°C),2019,1.8060789849830228,ZERO-C,KKW50,PJ
Prozesswärme (200-400°C),2020,1.496241417646698,ZERO-C,KKW50,PJ
Prozesswärme (200-400°C),2021,1.3950851711845156,ZERO-C,KKW50,PJ
Prozesswärme (200-400°C),2022,1.3095137249015865,ZERO-C,KKW50,PJ
Prozesswärme (200-400°C),2023,1.2377793850244532,ZERO-C,KKW50,PJ
Prozesswärme (200-400°C),2024,1.1750591410983593,ZERO-C,KKW50,PJ
Prozesswärme (200-400°C),2025,1.1205720612133485,ZERO-C,KKW50,PJ
Prozesswärme (200-400°C),2026,1.0728685979907768,ZERO-C,KKW50,PJ
Prozesswärme (200-400°C),2027,1.0311053870258011,ZERO-C,KKW50,PJ
Prozesswärme (200-400°C),2028,0.9940672118006109,ZERO-C,KKW50,PJ
Prozesswärme (200-400°C),2029,0.960153140470824,ZERO-C,KKW50,PJ
Prozesswärme (200-400°C),2030,0.9287008036232046,ZERO-C,KKW50,PJ
Prozesswärme (200-400°C),2031,0.8979474004236108,ZERO-C,KKW50,PJ
Prozesswärme (200-400°C),2032,0.8680386230884795,ZERO-C,KKW50,PJ
Prozesswärme (200-400°C),2033,0.8393589493300445,ZERO-C,KKW50,PJ
Prozesswärme (200-400°C),2034,0.8128080846354079,ZERO-C,KKW50,PJ
Prozesswärme (200-400°C),2035,0.7881482303388037,ZERO-C,KKW50,PJ
Prozesswärme (200-400°C),2036,0.7640474926586979,ZERO-C,KKW50,PJ
Prozesswärme (200-400°C),2037,0.743285438647529,ZERO-C,KKW50,PJ
Prozesswärme (200-400°C),2038,0.7244181810220732,ZERO-C,KKW50,PJ
Prozesswärme (200-400°C),2039,0.7071933848010443,ZERO-C,KKW50,PJ
Prozesswärme (200-400°C),2040,0.6915354624061686,ZERO-C,KKW50,PJ
Prozesswärme (200-400°C),2041,0.6762195826414186,ZERO-C,KKW50,PJ
Prozesswärme (200-400°C),2042,0.6622782732815988,ZERO-C,KKW50,PJ
Prozesswärme (200-400°C),2043,0.6493878861654947,ZERO-C,KKW50,PJ
Prozesswärme (200-400°C),2044,0.6374813543396216,ZERO-C,KKW50,PJ
Prozesswärme (200-400°C),2045,0.6267361544802046,ZERO-C,KKW50,PJ
Prozesswärme (200-400°C),2046,0.6161284208932517,ZERO-C,KKW50,PJ
Prozesswärme (200-400°C),2047,0.6063028154966987,ZERO-C,KKW50,PJ
Prozesswärme (200-400°C),2048,0.5968123961463168,ZERO-C,KKW50,PJ
Prozesswärme (200-400°C),2049,0.5877441473833228,ZERO-C,KKW50,PJ
Prozesswärme (200-400°C),2050,0.5791621662365409,ZERO-C,KKW50,PJ
Prozesswärme (200-400°C),2051,0.5710168706492867,ZERO-C,KKW50,PJ
Prozesswärme (200-400°C),2052,0.5633579444980276,ZERO-C,KKW50,PJ
Prozesswärme (200-400°C),2053,0.5560879611467477,ZERO-C,KKW50,PJ
Prozesswärme (200-400°C),2054,0.5489354157723788,ZERO-C,KKW50,PJ
Prozesswärme (200-400°C),2055,0.5417390488969729,ZERO-C,KKW50,PJ
Prozesswärme (200-400°C),2056,0.5341512653765569,ZERO-C,KKW50,PJ
Prozesswärme (200-400°C),2057,0.5257047449043643,ZERO-C,KKW50,PJ
Prozesswärme (200-400°C),2058,0.51666959257041,ZERO-C,KKW50,PJ
Prozesswärme (200-400°C),2059,0.5070384125780576,ZERO-C,KKW50,PJ
Prozesswärme (200-400°C),2060,0.49680131359296625,ZERO-C,KKW50,PJ
Prozesswärme (400-600°C),2000,0.09892527964142399,ZERO-C,KKW50,PJ
Prozesswärme (400-600°C),2001,0.14966119560557728,ZERO-C,KKW50,PJ
Prozesswärme (400-600°C),2002,0.06483194697164682,ZERO-C,KKW50,PJ
Prozesswärme (400-600°C),2003,0.07141918586661555,ZERO-C,KKW50,PJ
Prozesswärme (400-600°C),2004,0.06439357164698441,ZERO-C,KKW50,PJ
Prozesswärme (400-600°C),2005,0.14005762923191603,ZERO-C,KKW50,PJ
Prozesswärme (400-600°C),2006,0.06906185895571211,ZERO-C,KKW50,PJ
Prozesswärme (400-600°C),2007,0.057038385297333294,ZERO-C,KKW50,PJ
Prozesswärme (400-600°C),2008,0.06720870334618845,ZERO-C,KKW50,PJ
Prozesswärme (400-600°C),2009,0.06277654770788259,ZERO-C,KKW50,PJ
Prozesswärme (400-600°C),2010,0.07231666220574057,ZERO-C,KKW50,PJ
Prozesswärme (400-600°C),2011,0.04941700617747236,ZERO-C,KKW50,PJ
Prozesswärme (400-600°C),2012,0.04175079152988169,ZERO-C,KKW50,PJ
Prozesswärme (400-600°C),2013,0.046917287077354534,ZERO-C,KKW50,PJ
Prozesswärme (400-600°C),2014,0.0434064303688184,ZERO-C,KKW50,PJ
Prozesswärme (400-600°C),2015,0.04486318476874232,ZERO-C,KKW50,PJ
Prozesswärme (400-600°C),2016,0.054067377200828735,ZERO-C,KKW50,PJ
Prozesswärme (400-600°C),2017,0.05498927571629684,ZERO-C,KKW50,PJ
Prozesswärme (400-600°C),2018,0.03960861171726261,ZERO-C,KKW50,PJ
Prozesswärme (400-600°C),2019,0.03962584829264716,ZERO-C,KKW50,PJ
Prozesswärme (400-600°C),2020,0.04404310659963561,ZERO-C,KKW50,PJ
Prozesswärme (400-600°C),2021,0.040874472717965626,ZERO-C,KKW50,PJ
Prozesswärme (400-600°C),2022,0.03785820464715535,ZERO-C,KKW50,PJ
Prozesswärme (400-600°C),2023,0.03497038624849623,ZERO-C,KKW50,PJ
Prozesswärme (400-600°C),2024,0.03218674983264974,ZERO-C,KKW50,PJ
Prozesswärme (400-600°C),2025,0.02948629113601034,ZERO-C,KKW50,PJ
Prozesswärme (400-600°C),2026,0.026849522759254098,ZERO-C,KKW50,PJ
Prozesswärme (400-600°C),2027,0.024275294655315898,ZERO-C,KKW50,PJ
Prozesswärme (400-600°C),2028,0.02177230760215576,ZERO-C,KKW50,PJ
Prozesswärme (400-600°C),2029,0.019359193762040105,ZERO-C,KKW50,PJ
Prozesswärme (400-600°C),2030,0.01706346350200334,ZERO-C,KKW50,PJ
Prozesswärme (400-600°C),2031,0.014902160809211374,ZERO-C,KKW50,PJ
Prozesswärme (400-600°C),2032,0.012894187734660898,ZERO-C,KKW50,PJ
Prozesswärme (400-600°C),2033,0.011055329406667156,ZERO-C,KKW50,PJ
Prozesswärme (400-600°C),2034,0.009395161114204128,ZERO-C,KKW50,PJ
Prozesswärme (400-600°C),2035,0.007917753870467163,ZERO-C,KKW50,PJ
Prozesswärme (400-600°C),2036,0.00661515696901509,ZERO-C,KKW50,PJ
Prozesswärme (400-600°C),2037,0.005479867110656944,ZERO-C,KKW50,PJ
Prozesswärme (400-600°C),2038,0.004504471273859481,ZERO-C,KKW50,PJ
Prozesswärme (400-600°C),2039,0.0036749285288721944,ZERO-C,KKW50,PJ
Prozesswärme (400-600°C),2040,0.0029777679390676085,ZERO-C,KKW50,PJ
Prozesswärme (400-600°C),2041,0.0023985261231224807,ZERO-C,KKW50,PJ
Prozesswärme (400-600°C),2042,0.0019230162419903894,ZERO-C,KKW50,PJ
Prozesswärme (400-600°C),2043,0.0015370811162984579,ZERO-C,KKW50,PJ
Prozesswärme (400-600°C),2044,0.0012261286462328144,ZERO-C,KKW50,PJ
Prozesswärme (400-600°C),2045,0.0009762052709825819,ZERO-C,KKW50,PJ
Prozesswärme (400-600°C),2046,0.0007756894960516635,ZERO-C,KKW50,PJ
Prozesswärme (400-600°C),2047,0.000615627067693689,ZERO-C,KKW50,PJ
Prozesswärme (400-600°C),2048,0.0004894034034524999,ZERO-C,KKW50,PJ
Prozesswärme (400-600°C),2049,0.0003902769881584269,ZERO-C,KKW50,PJ
Prozesswärme (400-600°C),2050,0.00031138566415540067,ZERO-C,KKW50,PJ
Prozesswärme (400-600°C),2051,0.00024787574959815844,ZERO-C,KKW50,PJ
Prozesswärme (400-600°C),2052,0.00019406613047367216,ZERO-C,KKW50,PJ
Prozesswärme (400-600°C),2053,0.0001490066680611443,ZERO-C,KKW50,PJ
Prozesswärme (400-600°C),2054,0.00011174131125738994,ZERO-C,KKW50,PJ
Prozesswärme (400-600°C),2055,8.127547169845873e-05,ZERO-C,KKW50,PJ
Prozesswärme (400-600°C),2056,5.665997186926931e-05,ZERO-C,KKW50,PJ
Prozesswärme (400-600°C),2057,3.699524778620718e-05,ZERO-C,KKW50,PJ
Prozesswärme (400-600°C),2058,2.1467581414221682e-05,ZERO-C,KKW50,PJ
Prozesswärme (400-600°C),2059,9.34507868193684e-06,ZERO-C,KKW50,PJ
Prozesswärme (400-600°C),2060,3.816391647148976e-20,ZERO-C,KKW50,PJ
Prozesswärme (600-800°C),2000,0.12393858598314371,ZERO-C,KKW50,PJ
Prozesswärme (600-800°C),2001,0.14088177627687187,ZERO-C,KKW50,PJ
Prozesswärme (600-800°C),2002,0.10587426223789713,ZERO-C,KKW50,PJ
Prozesswärme (600-800°C),2003,0.1359903544449142,ZERO-C,KKW50,PJ
Prozesswärme (600-800°C),2004,0.12848720662844412,ZERO-C,KKW50,PJ
Prozesswärme (600-800°C),2005,0.1326638335779141,ZERO-C,KKW50,PJ
Prozesswärme (600-800°C),2006,0.1790153310865475,ZERO-C,KKW50,PJ
Prozesswärme (600-800°C),2007,0.11482209444554381,ZERO-C,KKW50,PJ
Prozesswärme (600-800°C),2008,0.12674670302699215,ZERO-C,KKW50,PJ
Prozesswärme (600-800°C),2009,0.1218419913598066,ZERO-C,KKW50,PJ
Prozesswärme (600-800°C),2010,0.1558065441699977,ZERO-C,KKW50,PJ
Prozesswärme (600-800°C),2011,0.0919093069263891,ZERO-C,KKW50,PJ
Prozesswärme (600-800°C),2012,0.10999801102596313,ZERO-C,KKW50,PJ
Prozesswärme (600-800°C),2013,0.1314808939229274,ZERO-C,KKW50,PJ
Prozesswärme (600-800°C),2014,0.08760853696810342,ZERO-C,KKW50,PJ
Prozesswärme (600-800°C),2015,0.10773077939715282,ZERO-C,KKW50,PJ
Prozesswärme (600-800°C),2016,0.12186038962146634,ZERO-C,KKW50,PJ
Prozesswärme (600-800°C),2017,0.11813264623066208,ZERO-C,KKW50,PJ
Prozesswärme (600-800°C),2018,0.08506719681499328,ZERO-C,KKW50,PJ
Prozesswärme (600-800°C),2019,0.10099958037278035,ZERO-C,KKW50,PJ
Prozesswärme (600-800°C),2020,0.0921938113365728,ZERO-C,KKW50,PJ
Prozesswärme (600-800°C),2021,0.08911675591006706,ZERO-C,KKW50,PJ
Prozesswärme (600-800°C),2022,0.08625989285272663,ZERO-C,KKW50,PJ
Prozesswärme (600-800°C),2023,0.08362335984849556,ZERO-C,KKW50,PJ
Prozesswärme (600-800°C),2024,0.08117032339779798,ZERO-C,KKW50,PJ
Prozesswärme (600-800°C),2025,0.07889268816130257,ZERO-C,KKW50,PJ
Prozesswärme (600-800°C),2026,0.07677853752906563,ZERO-C,KKW50,PJ
Prozesswärme (600-800°C),2027,0.0748633074111576,ZERO-C,KKW50,PJ
Prozesswärme (600-800°C),2028,0.07323698212130603,ZERO-C,KKW50,PJ
Prozesswärme (600-800°C),2029,0.07210315092305454,ZERO-C,KKW50,PJ
Prozesswärme (600-800°C),2030,0.07187504477327672,ZERO-C,KKW50,PJ
Prozesswärme (600-800°C),2031,0.07324230477389239,ZERO-C,KKW50,PJ
Prozesswärme (600-800°C),2032,0.07736023105760434,ZERO-C,KKW50,PJ
Prozesswärme (600-800°C),2033,0.0859595729549138,ZERO-C,KKW50,PJ
Prozesswärme (600-800°C),2034,0.10135556269232762,ZERO-C,KKW50,PJ
Prozesswärme (600-800°C),2035,0.12629052344814962,ZERO-C,KKW50,PJ
Prozesswärme (600-800°C),2036,0.16352848482927035,ZERO-C,KKW50,PJ
Prozesswärme (600-800°C),2037,0.21537961392689461,ZERO-C,KKW50,PJ
Prozesswärme (600-800°C),2038,0.282703350306378,ZERO-C,KKW50,PJ
