variable,unit,year,value,scenario,variant
Busse,Mrd. Pkm,2050,4.34313860315643,ZERO-B,KKW50
Busse,Mrd. Pkm,2051,4.351165669066343,ZERO-B,KKW50
Busse,Mrd. Pkm,2052,4.35871019358694,ZERO-B,KKW50
Busse,Mrd. Pkm,2053,4.36580810901315,ZERO-B,KKW50
Busse,Mrd. Pkm,2054,4.372381933192927,ZERO-B,KKW50
Busse,Mrd. Pkm,2055,4.3784973887032965,ZERO-B,KKW50
Busse,Mrd. Pkm,2056,4.384149208600218,ZERO-B,KKW50
Busse,Mrd. Pkm,2057,4.389330466537645,ZERO-B,KKW50
Busse,Mrd. Pkm,2058,4.394108915791103,ZERO-B,KKW50
Busse,Mrd. Pkm,2059,4.398456799018709,ZERO-B,KKW50
Busse,Mrd. Pkm,2060,4.402461415814771,ZERO-B,KKW50
Schienenverkehr,Mrd. Pkm,2000,13.464197362987433,ZERO-B,KKW50
Schienenverkehr,Mrd. Pkm,2001,14.18286580850687,ZERO-B,KKW50
Schienenverkehr,Mrd. Pkm,2002,14.90153425402631,ZERO-B,KKW50
Schienenverkehr,Mrd. Pkm,2003,15.62020269954575,ZERO-B,KKW50
Schienenverkehr,Mrd. Pkm,2004,16.338871145065184,ZERO-B,KKW50
Schienenverkehr,Mrd. Pkm,2005,16.9254,ZERO-B,KKW50
Schienenverkehr,Mrd. Pkm,2006,17.364300000000004,ZERO-B,KKW50
Schienenverkehr,Mrd. Pkm,2007,18.2567,ZERO-B,KKW50
Schienenverkehr,Mrd. Pkm,2008,18.6786,ZERO-B,KKW50
Schienenverkehr,Mrd. Pkm,2009,19.5053,ZERO-B,KKW50
Schienenverkehr,Mrd. Pkm,2010,20.1549,ZERO-B,KKW50
Schienenverkehr,Mrd. Pkm,2011,20.542,ZERO-B,KKW50
Schienenverkehr,Mrd. Pkm,2012,20.3927,ZERO-B,KKW50
Schienenverkehr,Mrd. Pkm,2013,20.567300000000003,ZERO-B,KKW50
Schienenverkehr,Mrd. Pkm,2014,21.1405,ZERO-B,KKW50
Schienenverkehr,Mrd. Pkm,2015,21.5426,ZERO-B,KKW50
Schienenverkehr,Mrd. Pkm,2016,21.9871,ZERO-B,KKW50
Schienenverkehr,Mrd. Pkm,2017,22.0416,ZERO-B,KKW50
Schienenverkehr,Mrd. Pkm,2018,22.48688484848485,ZERO-B,KKW50
Schienenverkehr,Mrd. Pkm,2019,22.932169696969694,ZERO-B,KKW50
Schienenverkehr,Mrd. Pkm,2020,23.377454545454547,ZERO-B,KKW50
Schienenverkehr,Mrd. Pkm,2021,23.748525252525255,ZERO-B,KKW50
Schienenverkehr,Mrd. Pkm,2022,24.119595959595955,ZERO-B,KKW50
Schienenverkehr,Mrd. Pkm,2023,24.49066666666667,ZERO-B,KKW50
Schienenverkehr,Mrd. Pkm,2024,24.861737373737373,ZERO-B,KKW50
Schienenverkehr,Mrd. Pkm,2025,25.232808080808084,ZERO-B,KKW50
Schienenverkehr,Mrd. Pkm,2026,25.529664646464653,ZERO-B,KKW50
Schienenverkehr,Mrd. Pkm,2027,25.826521212121214,ZERO-B,KKW50
Schienenverkehr,Mrd. Pkm,2028,26.12337777777778,ZERO-B,KKW50
Schienenverkehr,Mrd. Pkm,2029,26.42023434343434,ZERO-B,KKW50
Schienenverkehr,Mrd. Pkm,2030,26.717090909090906,ZERO-B,KKW50
Schienenverkehr,Mrd. Pkm,2031,26.939733333333336,ZERO-B,KKW50
Schienenverkehr,Mrd. Pkm,2032,27.162375757575752,ZERO-B,KKW50
Schienenverkehr,Mrd. Pkm,2033,27.38501818181818,ZERO-B,KKW50
Schienenverkehr,Mrd. Pkm,2034,27.607660606060605,ZERO-B,KKW50
Schienenverkehr,Mrd. Pkm,2035,27.830303030303032,ZERO-B,KKW50
Schienenverkehr,Mrd. Pkm,2036,28.015838383838386,ZERO-B,KKW50
Schienenverkehr,Mrd. Pkm,2037,28.201373737373743,ZERO-B,KKW50
Schienenverkehr,Mrd. Pkm,2038,28.38690909090909,ZERO-B,KKW50
Schienenverkehr,Mrd. Pkm,2039,28.572444444444447,ZERO-B,KKW50
Schienenverkehr,Mrd. Pkm,2040,28.7579797979798,ZERO-B,KKW50
Schienenverkehr,Mrd. Pkm,2041,28.906408080808088,ZERO-B,KKW50
Schienenverkehr,Mrd. Pkm,2042,29.054836363636362,ZERO-B,KKW50
Schienenverkehr,Mrd. Pkm,2043,29.203264646464646,ZERO-B,KKW50
Schienenverkehr,Mrd. Pkm,2044,29.35169292929293,ZERO-B,KKW50
Schienenverkehr,Mrd. Pkm,2045,29.50012121212121,ZERO-B,KKW50
Schienenverkehr,Mrd. Pkm,2046,29.61144242424243,ZERO-B,KKW50
Schienenverkehr,Mrd. Pkm,2047,29.72276363636364,ZERO-B,KKW50
Schienenverkehr,Mrd. Pkm,2048,29.834084848484856,ZERO-B,KKW50
Schienenverkehr,Mrd. Pkm,2049,29.945406060606064,ZERO-B,KKW50
Schienenverkehr,Mrd. Pkm,2050,30.056727272727272,ZERO-B,KKW50
Schienenverkehr,Mrd. Pkm,2051,30.056727272727272,ZERO-B,KKW50
Schienenverkehr,Mrd. Pkm,2052,30.056727272727272,ZERO-B,KKW50
Schienenverkehr,Mrd. Pkm,2053,30.056727272727272,ZERO-B,KKW50
Schienenverkehr,Mrd. Pkm,2054,30.056727272727272,ZERO-B,KKW50
Schienenverkehr,Mrd. Pkm,2055,30.056727272727272,ZERO-B,KKW50
Schienenverkehr,Mrd. Pkm,2056,30.056727272727272,ZERO-B,KKW50
Schienenverkehr,Mrd. Pkm,2057,30.056727272727272,ZERO-B,KKW50
Schienenverkehr,Mrd. Pkm,2058,30.056727272727272,ZERO-B,KKW50
Schienenverkehr,Mrd. Pkm,2059,30.056727272727272,ZERO-B,KKW50
Schienenverkehr,Mrd. Pkm,2060,30.056727272727272,ZERO-B,KKW50
Güterverkehr,Mrd. tkm,2000,23.68036348228801,ZERO-B,KKW50
Güterverkehr,Mrd. tkm,2001,24.302617415937757,ZERO-B,KKW50
Güterverkehr,Mrd. tkm,2002,24.610931461960643,ZERO-B,KKW50
Güterverkehr,Mrd. tkm,2003,25.132871435391586,ZERO-B,KKW50
Güterverkehr,Mrd. tkm,2004,25.51362052756185,ZERO-B,KKW50
Güterverkehr,Mrd. tkm,2005,25.90705377246674,ZERO-B,KKW50
Güterverkehr,Mrd. tkm,2006,27.187880050444004,ZERO-B,KKW50
Güterverkehr,Mrd. tkm,2007,27.56984220654983,ZERO-B,KKW50
Güterverkehr,Mrd. tkm,2008,28.15968486216861,ZERO-B,KKW50
Güterverkehr,Mrd. tkm,2009,26.22269834656107,ZERO-B,KKW50
Güterverkehr,Mrd. tkm,2010,26.761601786129347,ZERO-B,KKW50
Güterverkehr,Mrd. tkm,2011,27.584654477704703,ZERO-B,KKW50
Güterverkehr,Mrd. tkm,2012,26.86881716522974,ZERO-B,KKW50
Güterverkehr,Mrd. tkm,2013,27.527120227495708,ZERO-B,KKW50
Güterverkehr,Mrd. tkm,2014,28.240251298020063,ZERO-B,KKW50
Güterverkehr,Mrd. tkm,2015,27.994768128766825,ZERO-B,KKW50
Güterverkehr,Mrd. tkm,2016,27.837240470666142,ZERO-B,KKW50
Güterverkehr,Mrd. tkm,2017,27.329596436226634,ZERO-B,KKW50
Güterverkehr,Mrd. tkm,2018,27.916432369369133,ZERO-B,KKW50
Güterverkehr,Mrd. tkm,2019,28.50326739992914,ZERO-B,KKW50
Güterverkehr,Mrd. tkm,2020,29.090305356361537,ZERO-B,KKW50
Güterverkehr,Mrd. tkm,2021,29.549361773004975,ZERO-B,KKW50
Güterverkehr,Mrd. tkm,2022,30.008419361277436,ZERO-B,KKW50
Güterverkehr,Mrd. tkm,2023,30.467477163526834,ZERO-B,KKW50
Güterverkehr,Mrd. tkm,2024,30.926534167207222,ZERO-B,KKW50
Güterverkehr,Mrd. tkm,2025,31.38559060986445,ZERO-B,KKW50
Güterverkehr,Mrd. tkm,2026,31.747937877338188,ZERO-B,KKW50
Güterverkehr,Mrd. tkm,2027,32.11028577991734,ZERO-B,KKW50
Güterverkehr,Mrd. tkm,2028,32.47263172330818,ZERO-B,KKW50
Güterverkehr,Mrd. tkm,2029,32.83497922870525,ZERO-B,KKW50
Güterverkehr,Mrd. tkm,2030,33.197326036385945,ZERO-B,KKW50
Güterverkehr,Mrd. tkm,2031,33.40780631014302,ZERO-B,KKW50
Güterverkehr,Mrd. tkm,2032,33.618285494795856,ZERO-B,KKW50
Güterverkehr,Mrd. tkm,2033,33.82876504785163,ZERO-B,KKW50
Güterverkehr,Mrd. tkm,2034,34.039244471781664,ZERO-B,KKW50
Güterverkehr,Mrd. tkm,2035,34.24972472817094,ZERO-B,KKW50
Güterverkehr,Mrd. tkm,2036,34.46131364302451,ZERO-B,KKW50
Güterverkehr,Mrd. tkm,2037,34.672904896007495,ZERO-B,KKW50
Güterverkehr,Mrd. tkm,2038,34.88449371803419,ZERO-B,KKW50
Güterverkehr,Mrd. tkm,2039,35.09608283632819,ZERO-B,KKW50
Güterverkehr,Mrd. tkm,2040,35.30767281537182,ZERO-B,KKW50
Güterverkehr,Mrd. tkm,2041,35.50236057346592,ZERO-B,KKW50
Güterverkehr,Mrd. tkm,2042,35.69537699999725,ZERO-B,KKW50
Güterverkehr,Mrd. tkm,2043,35.886319754480354,ZERO-B,KKW50
Güterverkehr,Mrd. tkm,2044,36.07494805158314,ZERO-B,KKW50
Güterverkehr,Mrd. tkm,2045,36.26142446895808,ZERO-B,KKW50
Güterverkehr,Mrd. tkm,2046,36.45437838478743,ZERO-B,KKW50
Güterverkehr,Mrd. tkm,2047,36.645759247674846,ZERO-B,KKW50
Güterverkehr,Mrd. tkm,2048,36.835394557495256,ZERO-B,KKW50
Güterverkehr,Mrd. tkm,2049,37.02318339991532,ZERO-B,KKW50
Güterverkehr,Mrd. tkm,2050,37.20934634041503,ZERO-B,KKW50
Güterverkehr,Mrd. tkm,2051,37.33158466456104,ZERO-B,KKW50
Güterverkehr,Mrd. tkm,2052,37.452135311872446,ZERO-B,KKW50
Güterverkehr,Mrd. tkm,2053,37.57145072976424,ZERO-B,KKW50
Güterverkehr,Mrd. tkm,2054,37.68992255274767,ZERO-B,KKW50
Güterverkehr,Mrd. tkm,2055,37.80815315589457,ZERO-B,KKW50
Güterverkehr,Mrd. tkm,2056,37.92672342205442,ZERO-B,KKW50
Güterverkehr,Mrd. tkm,2057,38.04657436540166,ZERO-B,KKW50
Güterverkehr,Mrd. tkm,2058,38.167908964443185,ZERO-B,KKW50
Güterverkehr,Mrd. tkm,2059,38.29066385653892,ZERO-B,KKW50
Güterverkehr,Mrd. tkm,2060,38.41470839541745,ZERO-B,KKW50
Strasse,Mrd. tkm,2000,13.609262263428455,ZERO-B,KKW50
Strasse,Mrd. tkm,2001,14.206160498556814,ZERO-B,KKW50
Strasse,Mrd. tkm,2002,14.489118844958085,ZERO-B,KKW50
Strasse,Mrd. tkm,2003,14.985703119719659,ZERO-B,KKW50
Strasse,Mrd. tkm,2004,15.34109651491151,ZERO-B,KKW50
Strasse,Mrd. tkm,2005,15.709174060945479,ZERO-B,KKW50
Strasse,Mrd. tkm,2006,16.25872778400712,ZERO-B,KKW50
Strasse,Mrd. tkm,2007,16.889417387615357,ZERO-B,KKW50
Strasse,Mrd. tkm,2008,17.12998749001292,ZERO-B,KKW50
Strasse,Mrd. tkm,2009,16.77472842093715,ZERO-B,KKW50
Strasse,Mrd. tkm,2010,16.90635930923111,ZERO-B,KKW50
Strasse,Mrd. tkm,2011,17.37242802541125,ZERO-B,KKW50
Strasse,Mrd. tkm,2012,17.108606737960972,ZERO-B,KKW50
Strasse,Mrd. tkm,2013,17.240925826204112,ZERO-B,KKW50
Strasse,Mrd. tkm,2014,17.541072923515962,ZERO-B,KKW50
Strasse,Mrd. tkm,2015,17.213605779515305,ZERO-B,KKW50
Strasse,Mrd. tkm,2016,16.963118282496733,ZERO-B,KKW50
Strasse,Mrd. tkm,2017,17.21551441022376,ZERO-B,KKW50
Strasse,Mrd. tkm,2018,17.399430506129157,ZERO-B,KKW50
Strasse,Mrd. tkm,2019,17.58334569945057,ZERO-B,KKW50
Strasse,Mrd. tkm,2020,17.767263004655046,ZERO-B,KKW50
Strasse,Mrd. tkm,2021,17.936188223371484,ZERO-B,KKW50
Strasse,Mrd. tkm,2022,18.105114610898923,ZERO-B,KKW50
Strasse,Mrd. tkm,2023,18.274041212926953,ZERO-B,KKW50
Strasse,Mrd. tkm,2024,18.442967016828838,ZERO-B,KKW50
Strasse,Mrd. tkm,2025,18.611892261232157,ZERO-B,KKW50
Strasse,Mrd. tkm,2026,18.780818728633733,ZERO-B,KKW50
Strasse,Mrd. tkm,2027,18.949745830080523,ZERO-B,KKW50
Strasse,Mrd. tkm,2028,19.118670974201443,ZERO-B,KKW50
Strasse,Mrd. tkm,2029,19.287597680601337,ZERO-B,KKW50
Strasse,Mrd. tkm,2030,19.45652368823477,ZERO-B,KKW50
Strasse,Mrd. tkm,2031,19.626707961388213,ZERO-B,KKW50
Strasse,Mrd. tkm,2032,19.796891147397,ZERO-B,KKW50
Strasse,Mrd. tkm,2033,19.96707469965503,ZERO-B,KKW50
Strasse,Mrd. tkm,2034,20.13725812442971,ZERO-B,KKW50
Strasse,Mrd. tkm,2035,20.307442380551244,ZERO-B,KKW50
Strasse,Mrd. tkm,2036,20.47762528061838,ZERO-B,KKW50
Strasse,Mrd. tkm,2037,20.64781051700605,ZERO-B,KKW50
Strasse,Mrd. tkm,2038,20.81799332412811,ZERO-B,KKW50
Strasse,Mrd. tkm,2039,20.988176428036645,ZERO-B,KKW50
Strasse,Mrd. tkm,2040,21.158360391051993,ZERO-B,KKW50
Strasse,Mrd. tkm,2041,21.29891334277179,ZERO-B,KKW50
Strasse,Mrd. tkm,2042,21.437794961730383,ZERO-B,KKW50
Strasse,Mrd. tkm,2043,21.57460290956613,ZERO-B,KKW50
Strasse,Mrd. tkm,2044,21.709096399734303,ZERO-B,KKW50
Strasse,Mrd. tkm,2045,21.841438010668348,ZERO-B,KKW50
Strasse,Mrd. tkm,2046,21.97182055333534,ZERO-B,KKW50
Strasse,Mrd. tkm,2047,22.100630043718713,ZERO-B,KKW50
Strasse,Mrd. tkm,2048,22.227693980484506,ZERO-B,KKW50
Strasse,Mrd. tkm,2049,22.352911450436437,ZERO-B,KKW50
Strasse,Mrd. tkm,2050,22.476503018707394,ZERO-B,KKW50
Strasse,Mrd. tkm,2051,22.598460805006603,ZERO-B,KKW50
Strasse,Mrd. tkm,2052,22.718730913341883,ZERO-B,KKW50
Strasse,Mrd. tkm,2053,22.83776579270253,ZERO-B,KKW50
Strasse,Mrd. tkm,2054,22.955957077154807,ZERO-B,KKW50
Strasse,Mrd. tkm,2055,23.07390714146086,ZERO-B,KKW50
Strasse,Mrd. tkm,2056,23.192176668652134,ZERO-B,KKW50
Strasse,Mrd. tkm,2057,23.31172687295826,ZERO-B,KKW50
Strasse,Mrd. tkm,2058,23.432760732283473,ZERO-B,KKW50
Strasse,Mrd. tkm,2059,23.555214885466455,ZERO-B,KKW50
Strasse,Mrd. tkm,2060,23.678958685030455,ZERO-B,KKW50
Eisenbahn,Mrd. tkm,2000,10.071101218859555,ZERO-B,KKW50
Eisenbahn,Mrd. tkm,2001,10.096456917380948,ZERO-B,KKW50
Eisenbahn,Mrd. tkm,2002,10.121812617002558,ZERO-B,KKW50
Eisenbahn,Mrd. tkm,2003,10.14716831567193,ZERO-B,KKW50
Eisenbahn,Mrd. tkm,2004,10.172524012650348,ZERO-B,KKW50
Eisenbahn,Mrd. tkm,2005,10.197879711521265,ZERO-B,KKW50
Eisenbahn,Mrd. tkm,2006,10.929152266436887,ZERO-B,KKW50
Eisenbahn,Mrd. tkm,2007,10.680424818934469,ZERO-B,KKW50
Eisenbahn,Mrd. tkm,2008,11.029697372155693,ZERO-B,KKW50
Eisenbahn,Mrd. tkm,2009,9.447969925623912,ZERO-B,KKW50
Eisenbahn,Mrd. tkm,2010,9.85524247689824,ZERO-B,KKW50
Eisenbahn,Mrd. tkm,2011,10.212226452293455,ZERO-B,KKW50
Eisenbahn,Mrd. tkm,2012,9.760210427268767,ZERO-B,KKW50
Eisenbahn,Mrd. tkm,2013,10.286194401291597,ZERO-B,KKW50
Eisenbahn,Mrd. tkm,2014,10.699178374504102,ZERO-B,KKW50
Eisenbahn,Mrd. tkm,2015,10.781162349251517,ZERO-B,KKW50
Eisenbahn,Mrd. tkm,2016,10.874122188169405,ZERO-B,KKW50
Eisenbahn,Mrd. tkm,2017,10.114082026002874,ZERO-B,KKW50
Eisenbahn,Mrd. tkm,2018,10.517001863239974,ZERO-B,KKW50
Eisenbahn,Mrd. tkm,2019,10.919921700478566,ZERO-B,KKW50
Eisenbahn,Mrd. tkm,2020,11.323042351706498,ZERO-B,KKW50
Eisenbahn,Mrd. tkm,2021,11.613173549633496,ZERO-B,KKW50
Eisenbahn,Mrd. tkm,2022,11.903304750378517,ZERO-B,KKW50
Eisenbahn,Mrd. tkm,2023,12.193435950599882,ZERO-B,KKW50
Eisenbahn,Mrd. tkm,2024,12.483567150378382,ZERO-B,KKW50
Eisenbahn,Mrd. tkm,2025,12.773698348632292,ZERO-B,KKW50
Eisenbahn,Mrd. tkm,2026,12.967119148704462,ZERO-B,KKW50
Eisenbahn,Mrd. tkm,2027,13.160539949836817,ZERO-B,KKW50
Eisenbahn,Mrd. tkm,2028,13.353960749106744,ZERO-B,KKW50
Eisenbahn,Mrd. tkm,2029,13.54738154810392,ZERO-B,KKW50
Eisenbahn,Mrd. tkm,2030,13.74080234815118,ZERO-B,KKW50
Eisenbahn,Mrd. tkm,2031,13.781098348754814,ZERO-B,KKW50
Eisenbahn,Mrd. tkm,2032,13.821394347398845,ZERO-B,KKW50
Eisenbahn,Mrd. tkm,2033,13.861690348196605,ZERO-B,KKW50
Eisenbahn,Mrd. tkm,2034,13.90198634735195,ZERO-B,KKW50
Eisenbahn,Mrd. tkm,2035,13.942282347619694,ZERO-B,KKW50
Eisenbahn,Mrd. tkm,2036,13.983688362406136,ZERO-B,KKW50
Eisenbahn,Mrd. tkm,2037,14.025094379001445,ZERO-B,KKW50
Eisenbahn,Mrd. tkm,2038,14.066500393906082,ZERO-B,KKW50
Eisenbahn,Mrd. tkm,2039,14.107906408291555,ZERO-B,KKW50
Eisenbahn,Mrd. tkm,2040,14.149312424319817,ZERO-B,KKW50
Eisenbahn,Mrd. tkm,2041,14.203447230694128,ZERO-B,KKW50
Eisenbahn,Mrd. tkm,2042,14.257582038266865,ZERO-B,KKW50
Eisenbahn,Mrd. tkm,2043,14.311716844914226,ZERO-B,KKW50
Eisenbahn,Mrd. tkm,2044,14.36585165184885,ZERO-B,KKW50
Eisenbahn,Mrd. tkm,2045,14.419986458289737,ZERO-B,KKW50
Eisenbahn,Mrd. tkm,2046,14.482557831452088,ZERO-B,KKW50
Eisenbahn,Mrd. tkm,2047,14.545129203956126,ZERO-B,KKW50
Eisenbahn,Mrd. tkm,2048,14.607700577010752,ZERO-B,KKW50
Eisenbahn,Mrd. tkm,2049,14.670271949478884,ZERO-B,KKW50
Eisenbahn,Mrd. tkm,2050,14.732843321707628,ZERO-B,KKW50
Eisenbahn,Mrd. tkm,2051,14.733123859554443,ZERO-B,KKW50
Eisenbahn,Mrd. tkm,2052,14.733404398530555,ZERO-B,KKW50
Eisenbahn,Mrd. tkm,2053,14.73368493706171,ZERO-B,KKW50
Eisenbahn,Mrd. tkm,2054,14.733965475592868,ZERO-B,KKW50
Eisenbahn,Mrd. tkm,2055,14.734246014433706,ZERO-B,KKW50
Eisenbahn,Mrd. tkm,2056,14.734546753402288,ZERO-B,KKW50
Eisenbahn,Mrd. tkm,2057,14.734847492443402,ZERO-B,KKW50
Eisenbahn,Mrd. tkm,2058,14.735148232159705,ZERO-B,KKW50
Eisenbahn,Mrd. tkm,2059,14.735448971072463,ZERO-B,KKW50
Eisenbahn,Mrd. tkm,2060,14.735749710386996,ZERO-B,KKW50
Personenverkehr,Mrd. Pkm,2000,95.16979044026034,ZERO-C,KKW50
Personenverkehr,Mrd. Pkm,2001,96.45332507443155,ZERO-C,KKW50
Personenverkehr,Mrd. Pkm,2002,98.05245301760779,ZERO-C,KKW50
Personenverkehr,Mrd. Pkm,2003,99.52847985767232,ZERO-C,KKW50
Personenverkehr,Mrd. Pkm,2004,100.99828876950716,ZERO-C,KKW50
Personenverkehr,Mrd. Pkm,2005,102.01587175630326,ZERO-C,KKW50
Personenverkehr,Mrd. Pkm,2006,103.40722383349105,ZERO-C,KKW50
Personenverkehr,Mrd. Pkm,2007,105.32926684514842,ZERO-C,KKW50
Personenverkehr,Mrd. Pkm,2008,107.65856488753249,ZERO-C,KKW50
Personenverkehr,Mrd. Pkm,2009,111.1474707796451,ZERO-C,KKW50
Personenverkehr,Mrd. Pkm,2010,114.02416749385254,ZERO-C,KKW50
Personenverkehr,Mrd. Pkm,2011,115.24227621423256,ZERO-C,KKW50
Personenverkehr,Mrd. Pkm,2012,116.5607679168482,ZERO-C,KKW50
Personenverkehr,Mrd. Pkm,2013,118.03846920800382,ZERO-C,KKW50
Personenverkehr,Mrd. Pkm,2014,119.88806718323659,ZERO-C,KKW50
Personenverkehr,Mrd. Pkm,2015,121.63273778703446,ZERO-C,KKW50
Personenverkehr,Mrd. Pkm,2016,124.21429782906067,ZERO-C,KKW50
Personenverkehr,Mrd. Pkm,2017,126.09847332878537,ZERO-C,KKW50
Personenverkehr,Mrd. Pkm,2018,127.13759594808556,ZERO-C,KKW50
Personenverkehr,Mrd. Pkm,2019,128.1702148626266,ZERO-C,KKW50
Personenverkehr,Mrd. Pkm,2020,129.19556724709213,ZERO-C,KKW50
Personenverkehr,Mrd. Pkm,2021,130.35162685661115,ZERO-C,KKW50
Personenverkehr,Mrd. Pkm,2022,131.5011662509287,ZERO-C,KKW50
Personenverkehr,Mrd. Pkm,2023,132.6431524445016,ZERO-C,KKW50
Personenverkehr,Mrd. Pkm,2024,133.77580732512453,ZERO-C,KKW50
Personenverkehr,Mrd. Pkm,2025,134.89697650076755,ZERO-C,KKW50
Personenverkehr,Mrd. Pkm,2026,135.929740445904,ZERO-C,KKW50
Personenverkehr,Mrd. Pkm,2027,136.9488522116091,ZERO-C,KKW50
Personenverkehr,Mrd. Pkm,2028,137.95301972915718,ZERO-C,KKW50
Personenverkehr,Mrd. Pkm,2029,138.9418012394361,ZERO-C,KKW50
Personenverkehr,Mrd. Pkm,2030,139.91477619573007,ZERO-C,KKW50
Personenverkehr,Mrd. Pkm,2031,140.83657867668046,ZERO-C,KKW50
Personenverkehr,Mrd. Pkm,2032,141.7201205330326,ZERO-C,KKW50
Personenverkehr,Mrd. Pkm,2033,142.55464357687757,ZERO-C,KKW50
Personenverkehr,Mrd. Pkm,2034,143.31675655252903,ZERO-C,KKW50
Personenverkehr,Mrd. Pkm,2035,144.01658674502968,ZERO-C,KKW50
Personenverkehr,Mrd. Pkm,2036,144.61729030785395,ZERO-C,KKW50
Personenverkehr,Mrd. Pkm,2037,145.1457310762639,ZERO-C,KKW50
Personenverkehr,Mrd. Pkm,2038,145.62312022017483,ZERO-C,KKW50
Personenverkehr,Mrd. Pkm,2039,146.06150145018066,ZERO-C,KKW50
Personenverkehr,Mrd. Pkm,2040,146.4718667835577,ZERO-C,KKW50
Personenverkehr,Mrd. Pkm,2041,146.8576815011932,ZERO-C,KKW50
Personenverkehr,Mrd. Pkm,2042,147.23047795250153,ZERO-C,KKW50
Personenverkehr,Mrd. Pkm,2043,147.59190135911047,ZERO-C,KKW50
Personenverkehr,Mrd. Pkm,2044,147.9412514372979,ZERO-C,KKW50
Personenverkehr,Mrd. Pkm,2045,148.27987082794004,ZERO-C,KKW50
Personenverkehr,Mrd. Pkm,2046,148.57007179346823,ZERO-C,KKW50
Personenverkehr,Mrd. Pkm,2047,148.85097683042386,ZERO-C,KKW50
Personenverkehr,Mrd. Pkm,2048,149.12211572871018,ZERO-C,KKW50
Personenverkehr,Mrd. Pkm,2049,149.383211540418,ZERO-C,KKW50
Personenverkehr,Mrd. Pkm,2050,149.634358014962,ZERO-C,KKW50
Personenverkehr,Mrd. Pkm,2051,149.76213114998097,ZERO-C,KKW50
Personenverkehr,Mrd. Pkm,2052,149.88033378430362,ZERO-C,KKW50
Personenverkehr,Mrd. Pkm,2053,149.98976425548946,ZERO-C,KKW50
Personenverkehr,Mrd. Pkm,2054,150.08893641399237,ZERO-C,KKW50
Personenverkehr,Mrd. Pkm,2055,150.179254495646,ZERO-C,KKW50
Personenverkehr,Mrd. Pkm,2056,150.26064345398322,ZERO-C,KKW50
Personenverkehr,Mrd. Pkm,2057,150.3330528273822,ZERO-C,KKW50
Personenverkehr,Mrd. Pkm,2058,150.39786566571695,ZERO-C,KKW50
Personenverkehr,Mrd. Pkm,2059,150.45457694545235,ZERO-C,KKW50
Personenverkehr,Mrd. Pkm,2060,150.50494747540986,ZERO-C,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2000,79.14189029852075,ZERO-C,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2001,79.57420507304982,ZERO-C,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2002,80.39711287436762,ZERO-C,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2003,81.05701980271039,ZERO-C,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2004,81.8048087836528,ZERO-C,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2005,82.0139717409359,ZERO-C,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2006,82.94082375270744,ZERO-C,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2007,83.93156681441661,ZERO-C,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2008,86.06346493021773,ZERO-C,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2009,88.67567059929769,ZERO-C,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2010,90.8605676237776,ZERO-C,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2011,91.67147631436586,ZERO-C,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2012,93.08616789600296,ZERO-C,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2013,94.33916917138812,ZERO-C,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2014,95.56216707337734,ZERO-C,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2015,96.8466378139089,ZERO-C,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2016,98.92319787346366,ZERO-C,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2017,100.77807333409028,ZERO-C,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2018,101.29939284140356,ZERO-C,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2019,101.81331358800058,ZERO-C,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2020,102.3190893250606,ZERO-C,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2021,103.06110981431723,ZERO-C,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2022,103.79659520003398,ZERO-C,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2023,104.52454478117801,ZERO-C,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2024,105.24323481142993,ZERO-C,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2025,105.9505775801545,ZERO-C,KKW50
Motorisierter Individualverkehr (MIV),Mrd. Pkm,2026,106.645643290558,ZERO-C,KKW50
