sector,year,value,scenario,variant,unit
Ladestationen EL,2037,0.08,ZERO-Basis,KKW50,Mrd. CHF
Ladestationen EL,2038,0.1,ZERO-Basis,KKW50,Mrd. CHF
Ladestationen EL,2039,0.11,ZERO-Basis,KKW50,Mrd. CHF
Ladestationen EL,2040,0.12,ZERO-Basis,KKW50,Mrd. CHF
Ladestationen EL,2041,0.13,ZERO-Basis,KKW50,Mrd. CHF
Ladestationen EL,2042,0.15,ZERO-Basis,KKW50,Mrd. CHF
Ladestationen EL,2043,0.16,ZERO-Basis,KKW50,Mrd. CHF
Ladestationen EL,2044,0.18,ZERO-Basis,KKW50,Mrd. CHF
Ladestationen EL,2045,0.2,ZERO-Basis,KKW50,Mrd. CHF
Ladestationen EL,2046,0.21,ZERO-Basis,KKW50,Mrd. CHF
Ladestationen EL,2047,0.22,ZERO-Basis,KKW50,Mrd. CHF
Ladestationen EL,2048,0.24,ZERO-Basis,KKW50,Mrd. CHF
Ladestationen EL,2049,0.27,ZERO-Basis,KKW50,Mrd. CHF
Ladestationen EL,2050,0.3,ZERO-Basis,KKW50,Mrd. CHF
Ladestationen EL,2051,0.33,ZERO-Basis,KKW50,Mrd. CHF
Ladestationen EL,2052,0.36,ZERO-Basis,KKW50,Mrd. CHF
Ladestationen EL,2053,0.39,ZERO-Basis,KKW50,Mrd. CHF
Ladestationen EL,2054,0.43,ZERO-Basis,KKW50,Mrd. CHF
Ladestationen EL,2055,0.47,ZERO-Basis,KKW50,Mrd. CHF
Ladestationen EL,2056,0.51,ZERO-Basis,KKW50,Mrd. CHF
Ladestationen EL,2057,0.56,ZERO-Basis,KKW50,Mrd. CHF
Ladestationen EL,2058,0.6,ZERO-Basis,KKW50,Mrd. CHF
Ladestationen EL,2059,0.65,ZERO-Basis,KKW50,Mrd. CHF
Ladestationen EL,2060,0.69,ZERO-Basis,KKW50,Mrd. CHF
Ladestationen EL,kumuliert 2020-50,2.87,ZERO-Basis,KKW50,Mrd. CHF
