noga,sector,year,value,scenario,variant,unit
K,Finanzwesen,2053,2.6210420601023166,ZERO-B,KKW50,PJ
K,Finanzwesen,2054,2.620287202088925,ZERO-B,KKW50,PJ
K,Finanzwesen,2055,2.6148627894002514,ZERO-B,KKW50,PJ
K,Finanzwesen,2056,2.6152889729690307,ZERO-B,KKW50,PJ
K,Finanzwesen,2057,2.6127550541865867,ZERO-B,KKW50,PJ
K,Finanzwesen,2058,2.6126159926441823,ZERO-B,KKW50,PJ
K,Finanzwesen,2059,2.615834903519066,ZERO-B,KKW50,PJ
K,Finanzwesen,2060,2.6140115740839094,ZERO-B,KKW50,PJ
O,Öffentliche Verwaltung,2000,1.8653281731307763,ZERO-B,KKW50,PJ
O,Öffentliche Verwaltung,2001,1.8993766441077866,ZERO-B,KKW50,PJ
O,Öffentliche Verwaltung,2002,2.02004207261741,ZERO-B,KKW50,PJ
O,Öffentliche Verwaltung,2003,2.134672955286934,ZERO-B,KKW50,PJ
O,Öffentliche Verwaltung,2004,2.1904895066986807,ZERO-B,KKW50,PJ
O,Öffentliche Verwaltung,2005,2.2711136948617447,ZERO-B,KKW50,PJ
O,Öffentliche Verwaltung,2006,2.342794291170407,ZERO-B,KKW50,PJ
O,Öffentliche Verwaltung,2007,2.395520055364333,ZERO-B,KKW50,PJ
O,Öffentliche Verwaltung,2008,2.427543852480816,ZERO-B,KKW50,PJ
O,Öffentliche Verwaltung,2009,2.4640609608536352,ZERO-B,KKW50,PJ
O,Öffentliche Verwaltung,2010,2.5692477768347333,ZERO-B,KKW50,PJ
O,Öffentliche Verwaltung,2011,2.600059068550255,ZERO-B,KKW50,PJ
O,Öffentliche Verwaltung,2012,2.6360780840195774,ZERO-B,KKW50,PJ
O,Öffentliche Verwaltung,2013,2.675368120123498,ZERO-B,KKW50,PJ
O,Öffentliche Verwaltung,2014,2.657689470638779,ZERO-B,KKW50,PJ
O,Öffentliche Verwaltung,2015,2.712059923291567,ZERO-B,KKW50,PJ
O,Öffentliche Verwaltung,2016,2.669236204482649,ZERO-B,KKW50,PJ
O,Öffentliche Verwaltung,2017,2.6931846983585515,ZERO-B,KKW50,PJ
O,Öffentliche Verwaltung,2018,2.7351150787841836,ZERO-B,KKW50,PJ
O,Öffentliche Verwaltung,2019,2.6840504998646644,ZERO-B,KKW50,PJ
O,Öffentliche Verwaltung,2020,2.7692168050530555,ZERO-B,KKW50,PJ
O,Öffentliche Verwaltung,2021,2.7554385553333476,ZERO-B,KKW50,PJ
O,Öffentliche Verwaltung,2022,2.7498252469333897,ZERO-B,KKW50,PJ
O,Öffentliche Verwaltung,2023,2.7373556803779846,ZERO-B,KKW50,PJ
O,Öffentliche Verwaltung,2024,2.7394138103130317,ZERO-B,KKW50,PJ
O,Öffentliche Verwaltung,2025,2.73244585009228,ZERO-B,KKW50,PJ
O,Öffentliche Verwaltung,2026,2.71801958241117,ZERO-B,KKW50,PJ
O,Öffentliche Verwaltung,2027,2.7007967339192858,ZERO-B,KKW50,PJ
O,Öffentliche Verwaltung,2028,2.7011759460761806,ZERO-B,KKW50,PJ
O,Öffentliche Verwaltung,2029,2.6977108921796216,ZERO-B,KKW50,PJ
O,Öffentliche Verwaltung,2030,2.6919112248632144,ZERO-B,KKW50,PJ
O,Öffentliche Verwaltung,2031,2.6714024422287532,ZERO-B,KKW50,PJ
O,Öffentliche Verwaltung,2032,2.652210451766846,ZERO-B,KKW50,PJ
O,Öffentliche Verwaltung,2033,2.63101026907953,ZERO-B,KKW50,PJ
O,Öffentliche Verwaltung,2034,2.615721520731231,ZERO-B,KKW50,PJ
O,Öffentliche Verwaltung,2035,2.576637930370466,ZERO-B,KKW50,PJ
O,Öffentliche Verwaltung,2036,2.543935085624897,ZERO-B,KKW50,PJ
O,Öffentliche Verwaltung,2037,2.507903968312765,ZERO-B,KKW50,PJ
O,Öffentliche Verwaltung,2038,2.473742180484333,ZERO-B,KKW50,PJ
O,Öffentliche Verwaltung,2039,2.444051779752082,ZERO-B,KKW50,PJ
O,Öffentliche Verwaltung,2040,2.420216933037967,ZERO-B,KKW50,PJ
O,Öffentliche Verwaltung,2041,2.3913046998329643,ZERO-B,KKW50,PJ
O,Öffentliche Verwaltung,2042,2.362596455418512,ZERO-B,KKW50,PJ
O,Öffentliche Verwaltung,2043,2.3386262262949247,ZERO-B,KKW50,PJ
O,Öffentliche Verwaltung,2044,2.312958424978332,ZERO-B,KKW50,PJ
O,Öffentliche Verwaltung,2045,2.2831281196567903,ZERO-B,KKW50,PJ
O,Öffentliche Verwaltung,2046,2.253198232131285,ZERO-B,KKW50,PJ
O,Öffentliche Verwaltung,2047,2.223939166401304,ZERO-B,KKW50,PJ
O,Öffentliche Verwaltung,2048,2.192911026188174,ZERO-B,KKW50,PJ
O,Öffentliche Verwaltung,2049,2.1661044152663265,ZERO-B,KKW50,PJ
O,Öffentliche Verwaltung,2050,2.1439481927702024,ZERO-B,KKW50,PJ
O,Öffentliche Verwaltung,2051,2.1175258135868877,ZERO-B,KKW50,PJ
O,Öffentliche Verwaltung,2052,2.096889518251431,ZERO-B,KKW50,PJ
O,Öffentliche Verwaltung,2053,2.0817498257592364,ZERO-B,KKW50,PJ
O,Öffentliche Verwaltung,2054,2.0653907699649547,ZERO-B,KKW50,PJ
O,Öffentliche Verwaltung,2055,2.0535013163063622,ZERO-B,KKW50,PJ
O,Öffentliche Verwaltung,2056,2.041648762582075,ZERO-B,KKW50,PJ
O,Öffentliche Verwaltung,2057,2.0275678330144613,ZERO-B,KKW50,PJ
O,Öffentliche Verwaltung,2058,2.010969799632497,ZERO-B,KKW50,PJ
O,Öffentliche Verwaltung,2059,1.9973658888862875,ZERO-B,KKW50,PJ
O,Öffentliche Verwaltung,2060,1.9766964321621838,ZERO-B,KKW50,PJ
P,Schulen,2000,3.2436415753151913,ZERO-B,KKW50,PJ
P,Schulen,2001,3.4176389459508068,ZERO-B,KKW50,PJ
P,Schulen,2002,3.505676176432766,ZERO-B,KKW50,PJ
P,Schulen,2003,3.6345806687608335,ZERO-B,KKW50,PJ
P,Schulen,2004,3.7076622416595013,ZERO-B,KKW50,PJ
P,Schulen,2005,3.787328649218389,ZERO-B,KKW50,PJ
P,Schulen,2006,3.908512811838956,ZERO-B,KKW50,PJ
P,Schulen,2007,3.965325872415819,ZERO-B,KKW50,PJ
P,Schulen,2008,4.107958552919602,ZERO-B,KKW50,PJ
P,Schulen,2009,4.20363829278017,ZERO-B,KKW50,PJ
P,Schulen,2010,4.382432753971521,ZERO-B,KKW50,PJ
P,Schulen,2011,4.587170006204775,ZERO-B,KKW50,PJ
P,Schulen,2012,4.615697932168776,ZERO-B,KKW50,PJ
P,Schulen,2013,4.659004179822992,ZERO-B,KKW50,PJ
P,Schulen,2014,4.652793262301737,ZERO-B,KKW50,PJ
P,Schulen,2015,4.673836209660084,ZERO-B,KKW50,PJ
P,Schulen,2016,4.6432801659239855,ZERO-B,KKW50,PJ
P,Schulen,2017,4.635819273498575,ZERO-B,KKW50,PJ
P,Schulen,2018,4.6407720257384755,ZERO-B,KKW50,PJ
P,Schulen,2019,4.535841775857561,ZERO-B,KKW50,PJ
P,Schulen,2020,4.674743841811683,ZERO-B,KKW50,PJ
P,Schulen,2021,4.692345882121707,ZERO-B,KKW50,PJ
P,Schulen,2022,4.802912269884694,ZERO-B,KKW50,PJ
P,Schulen,2023,4.781739958245028,ZERO-B,KKW50,PJ
P,Schulen,2024,4.757323335973954,ZERO-B,KKW50,PJ
P,Schulen,2025,4.716834929313755,ZERO-B,KKW50,PJ
P,Schulen,2026,4.723782829320568,ZERO-B,KKW50,PJ
P,Schulen,2027,4.61788092003957,ZERO-B,KKW50,PJ
P,Schulen,2028,4.583339509887086,ZERO-B,KKW50,PJ
P,Schulen,2029,4.5192789936716755,ZERO-B,KKW50,PJ
P,Schulen,2030,4.529448894618499,ZERO-B,KKW50,PJ
P,Schulen,2031,4.4862313907791105,ZERO-B,KKW50,PJ
P,Schulen,2032,4.446563150332297,ZERO-B,KKW50,PJ
P,Schulen,2033,4.414007461321756,ZERO-B,KKW50,PJ
P,Schulen,2034,4.366347250437702,ZERO-B,KKW50,PJ
P,Schulen,2035,4.3455719370077555,ZERO-B,KKW50,PJ
P,Schulen,2036,4.30290351160569,ZERO-B,KKW50,PJ
P,Schulen,2037,4.2786898295450735,ZERO-B,KKW50,PJ
P,Schulen,2038,4.220555561306804,ZERO-B,KKW50,PJ
P,Schulen,2039,4.132414799839937,ZERO-B,KKW50,PJ
P,Schulen,2040,4.048776170959698,ZERO-B,KKW50,PJ
P,Schulen,2041,3.992250768599514,ZERO-B,KKW50,PJ
P,Schulen,2042,3.9428920816868427,ZERO-B,KKW50,PJ
