sector,year,value,scenario,variant,unit
Schwere Nutzfahrzeuge,2052,0.02,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2053,0.02,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2054,0.01,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2055,0.01,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2056,0.01,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2057,0.0,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2058,0.0,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2059,0.0,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,2060,-0.01,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,kumuliert 2020-50,0.4,ZERO-Basis,KKW50,Mrd. CHF
Schwere Nutzfahrzeuge,kumuliert 2020-60,0.48,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2020,0.0,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2021,0.0,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2022,0.0,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2023,0.0,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2024,-0.01,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2025,-0.01,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2026,-0.01,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2027,-0.02,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2028,-0.02,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2029,-0.03,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2030,-0.03,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2031,-0.04,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2032,-0.04,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2033,-0.05,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2034,-0.05,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2035,-0.06,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2036,-0.07,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2037,-0.07,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2038,-0.08,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2039,-0.09,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2040,-0.1,ZERO-Basis,KKW50,Mrd. CHF
übrige Fahrzeuge,2041,-0.1,ZERO-Basis,KKW50,Mrd. CHF
