crf_id,crf,year,value,scenario,variant,unit
1A,Energie (Verbrennung),2058,0.1142680818958432,ZERO-Basis,KKW50,Mt CO2equiv
1A,Energie (Verbrennung),2059,0.11320280812247568,ZERO-Basis,KKW50,Mt CO2equiv
1A,Energie (Verbrennung),2060,0.11201590759968941,ZERO-Basis,KKW50,Mt CO2equiv
1A1,Energieumwandlung,1990,0.04837905590792485,ZERO-Basis,KKW50,Mt CO2equiv
1A1,Energieumwandlung,1991,0.04270642198621809,ZERO-Basis,KKW50,Mt CO2equiv
1A1,Energieumwandlung,1992,0.039176295750770994,ZERO-Basis,KKW50,Mt CO2equiv
1A1,Energieumwandlung,1993,0.034120536854917415,ZERO-Basis,KKW50,Mt CO2equiv
1A1,Energieumwandlung,1994,0.030374599217952616,ZERO-Basis,KKW50,Mt CO2equiv
1A1,Energieumwandlung,1995,0.029643113756757895,ZERO-Basis,KKW50,Mt CO2equiv
1A1,Energieumwandlung,1996,0.029561359478073954,ZERO-Basis,KKW50,Mt CO2equiv
1A1,Energieumwandlung,1997,0.02901637701202145,ZERO-Basis,KKW50,Mt CO2equiv
1A1,Energieumwandlung,1998,0.030160310228341994,ZERO-Basis,KKW50,Mt CO2equiv
1A1,Energieumwandlung,1999,0.030122209942587918,ZERO-Basis,KKW50,Mt CO2equiv
1A1,Energieumwandlung,2000,0.03056977382153451,ZERO-Basis,KKW50,Mt CO2equiv
1A1,Energieumwandlung,2001,0.029925854885160304,ZERO-Basis,KKW50,Mt CO2equiv
1A1,Energieumwandlung,2002,0.029378039287215055,ZERO-Basis,KKW50,Mt CO2equiv
1A1,Energieumwandlung,2003,0.027942660833323054,ZERO-Basis,KKW50,Mt CO2equiv
1A1,Energieumwandlung,2004,0.02669503086918626,ZERO-Basis,KKW50,Mt CO2equiv
1A1,Energieumwandlung,2005,0.02690968897259445,ZERO-Basis,KKW50,Mt CO2equiv
1A1,Energieumwandlung,2006,0.028553757608080765,ZERO-Basis,KKW50,Mt CO2equiv
1A1,Energieumwandlung,2007,0.027380154443519364,ZERO-Basis,KKW50,Mt CO2equiv
1A1,Energieumwandlung,2008,0.028234380404930558,ZERO-Basis,KKW50,Mt CO2equiv
1A1,Energieumwandlung,2009,0.02773586439656592,ZERO-Basis,KKW50,Mt CO2equiv
1A1,Energieumwandlung,2010,0.02858191853083369,ZERO-Basis,KKW50,Mt CO2equiv
1A1,Energieumwandlung,2011,0.02892201400483649,ZERO-Basis,KKW50,Mt CO2equiv
1A1,Energieumwandlung,2012,0.03099762788995371,ZERO-Basis,KKW50,Mt CO2equiv
1A1,Energieumwandlung,2013,0.03128765732580512,ZERO-Basis,KKW50,Mt CO2equiv
1A1,Energieumwandlung,2014,0.028872332245172765,ZERO-Basis,KKW50,Mt CO2equiv
1A1,Energieumwandlung,2015,0.02693214812886032,ZERO-Basis,KKW50,Mt CO2equiv
1A1,Energieumwandlung,2016,0.02693214812886032,ZERO-Basis,KKW50,Mt CO2equiv
1A1,Energieumwandlung,2017,0.02693214812886032,ZERO-Basis,KKW50,Mt CO2equiv
1A1,Energieumwandlung,2018,0.02693214812886032,ZERO-Basis,KKW50,Mt CO2equiv
1A1,Energieumwandlung,2019,0.0477158377726105,ZERO-Basis,KKW50,Mt CO2equiv
1A1,Energieumwandlung,2020,0.0477833341521644,ZERO-Basis,KKW50,Mt CO2equiv
1A1,Energieumwandlung,2021,0.047662764104579036,ZERO-Basis,KKW50,Mt CO2equiv
1A1,Energieumwandlung,2022,0.04753701275607052,ZERO-Basis,KKW50,Mt CO2equiv
1A1,Energieumwandlung,2023,0.04739267152681503,ZERO-Basis,KKW50,Mt CO2equiv
1A1,Energieumwandlung,2024,0.04728071867344719,ZERO-Basis,KKW50,Mt CO2equiv
1A1,Energieumwandlung,2025,0.0471566760501763,ZERO-Basis,KKW50,Mt CO2equiv
1A1,Energieumwandlung,2026,0.04705914235161273,ZERO-Basis,KKW50,Mt CO2equiv
1A1,Energieumwandlung,2027,0.04690584746409332,ZERO-Basis,KKW50,Mt CO2equiv
1A1,Energieumwandlung,2028,0.0467830674686855,ZERO-Basis,KKW50,Mt CO2equiv
1A1,Energieumwandlung,2029,0.04668917849290778,ZERO-Basis,KKW50,Mt CO2equiv
1A1,Energieumwandlung,2030,0.047154889959934124,ZERO-Basis,KKW50,Mt CO2equiv
1A1,Energieumwandlung,2031,0.04785127701022908,ZERO-Basis,KKW50,Mt CO2equiv
1A1,Energieumwandlung,2032,0.04812940354546844,ZERO-Basis,KKW50,Mt CO2equiv
1A1,Energieumwandlung,2033,0.048398511429416674,ZERO-Basis,KKW50,Mt CO2equiv
1A1,Energieumwandlung,2034,0.048693275051809454,ZERO-Basis,KKW50,Mt CO2equiv
1A1,Energieumwandlung,2035,0.04892641326923063,ZERO-Basis,KKW50,Mt CO2equiv
1A1,Energieumwandlung,2036,0.04922445440796376,ZERO-Basis,KKW50,Mt CO2equiv
1A1,Energieumwandlung,2037,0.049522127466429755,ZERO-Basis,KKW50,Mt CO2equiv
1A1,Energieumwandlung,2038,0.049801713855380195,ZERO-Basis,KKW50,Mt CO2equiv
1A1,Energieumwandlung,2039,0.05005734840947844,ZERO-Basis,KKW50,Mt CO2equiv
1A1,Energieumwandlung,2040,0.05041012405094142,ZERO-Basis,KKW50,Mt CO2equiv
1A1,Energieumwandlung,2041,0.05084243369344884,ZERO-Basis,KKW50,Mt CO2equiv
1A1,Energieumwandlung,2042,0.05136161779826307,ZERO-Basis,KKW50,Mt CO2equiv
1A1,Energieumwandlung,2043,0.05176122605614051,ZERO-Basis,KKW50,Mt CO2equiv
1A1,Energieumwandlung,2044,0.052311545850461105,ZERO-Basis,KKW50,Mt CO2equiv
1A1,Energieumwandlung,2045,0.05269203425272714,ZERO-Basis,KKW50,Mt CO2equiv
