country,year,value,scenario,variant,unit
Deutschland,2033,69.75695586080666,ZERO-C,KKW50,CHF/MWh
Deutschland,2034,74.84294983516551,ZERO-C,KKW50,CHF/MWh
Deutschland,2035,81.07883776098775,ZERO-C,KKW50,CHF/MWh
Deutschland,2036,83.58692081959728,ZERO-C,KKW50,CHF/MWh
Deutschland,2037,87.84012774267428,ZERO-C,KKW50,CHF/MWh
Deutschland,2038,87.94089331501905,ZERO-C,KKW50,CHF/MWh
Deutschland,2039,83.58986291208896,ZERO-C,KKW50,CHF/MWh
Deutschland,2040,87.13192676282101,ZERO-C,KKW50,CHF/MWh
Deutschland,2041,100.62617861263901,ZERO-C,KKW50,CHF/MWh
Deutschland,2042,110.61675084707,ZERO-C,KKW50,CHF/MWh
Deutschland,2043,118.01090434981765,ZERO-C,KKW50,CHF/MWh
Deutschland,2044,121.35974175824312,ZERO-C,KKW50,CHF/MWh
Deutschland,2045,128.6402041071447,ZERO-C,KKW50,CHF/MWh
Deutschland,2046,134.1820479395613,ZERO-C,KKW50,CHF/MWh
Deutschland,2047,137.66221059981632,ZERO-C,KKW50,CHF/MWh
Deutschland,2048,138.95551300366353,ZERO-C,KKW50,CHF/MWh
Deutschland,2049,138.7075618086064,ZERO-C,KKW50,CHF/MWh
Deutschland,2050,143.0798584798495,ZERO-C,KKW50,CHF/MWh
Deutschland,2051,149.6016760485341,ZERO-C,KKW50,CHF/MWh
Deutschland,2052,149.46486443223236,ZERO-C,KKW50,CHF/MWh
Deutschland,2053,148.52790430860725,ZERO-C,KKW50,CHF/MWh
Deutschland,2054,147.66621100274762,ZERO-C,KKW50,CHF/MWh
Deutschland,2055,151.8037158928576,ZERO-C,KKW50,CHF/MWh
Deutschland,2056,152.31920058608293,ZERO-C,KKW50,CHF/MWh
Deutschland,2057,151.25383605769207,ZERO-C,KKW50,CHF/MWh
Deutschland,2058,151.71046562271167,ZERO-C,KKW50,CHF/MWh
Deutschland,2059,151.9791291117235,ZERO-C,KKW50,CHF/MWh
Deutschland,2060,149.43746102564242,ZERO-C,KKW50,CHF/MWh
Frankreich,2015,42.413023434063604,ZERO-C,KKW50,CHF/MWh
Frankreich,2016,37.82893354853321,ZERO-C,KKW50,CHF/MWh
Frankreich,2017,46.28002352106064,ZERO-C,KKW50,CHF/MWh
Frankreich,2018,52.34355053113319,ZERO-C,KKW50,CHF/MWh
Frankreich,2019,58.281967902930425,ZERO-C,KKW50,CHF/MWh
Frankreich,2020,55.97686598901111,ZERO-C,KKW50,CHF/MWh
Frankreich,2021,54.86087335622724,ZERO-C,KKW50,CHF/MWh
Frankreich,2022,53.975510792124766,ZERO-C,KKW50,CHF/MWh
Frankreich,2023,50.51443461996269,ZERO-C,KKW50,CHF/MWh
Frankreich,2024,48.974496378205004,ZERO-C,KKW50,CHF/MWh
Frankreich,2025,47.04546351648421,ZERO-C,KKW50,CHF/MWh
Frankreich,2026,44.42642531593324,ZERO-C,KKW50,CHF/MWh
Frankreich,2027,42.88229349358872,ZERO-C,KKW50,CHF/MWh
Frankreich,2028,43.12654758699548,ZERO-C,KKW50,CHF/MWh
Frankreich,2029,41.71909034798402,ZERO-C,KKW50,CHF/MWh
Frankreich,2030,44.529550723442895,ZERO-C,KKW50,CHF/MWh
Frankreich,2031,51.60308612179426,ZERO-C,KKW50,CHF/MWh
Frankreich,2032,55.782716167582024,ZERO-C,KKW50,CHF/MWh
Frankreich,2033,59.74985256410383,ZERO-C,KKW50,CHF/MWh
Frankreich,2034,66.00974409798823,ZERO-C,KKW50,CHF/MWh
Frankreich,2035,72.27688895146602,ZERO-C,KKW50,CHF/MWh
Frankreich,2036,79.95962697802383,ZERO-C,KKW50,CHF/MWh
Frankreich,2037,80.93933687271485,ZERO-C,KKW50,CHF/MWh
Frankreich,2038,83.64754861264015,ZERO-C,KKW50,CHF/MWh
Frankreich,2039,80.33406809981992,ZERO-C,KKW50,CHF/MWh
Frankreich,2040,81.0998505448755,ZERO-C,KKW50,CHF/MWh
Frankreich,2041,97.34997876831486,ZERO-C,KKW50,CHF/MWh
Frankreich,2042,109.82880000000152,ZERO-C,KKW50,CHF/MWh
Frankreich,2043,120.84387956044337,ZERO-C,KKW50,CHF/MWh
Frankreich,2044,123.96674907509293,ZERO-C,KKW50,CHF/MWh
Frankreich,2045,131.47045206960158,ZERO-C,KKW50,CHF/MWh
Frankreich,2046,133.8637119917588,ZERO-C,KKW50,CHF/MWh
Frankreich,2047,131.5954680952385,ZERO-C,KKW50,CHF/MWh
Frankreich,2048,141.81655222069438,ZERO-C,KKW50,CHF/MWh
Frankreich,2049,138.66178907967176,ZERO-C,KKW50,CHF/MWh
Frankreich,2050,150.60934903388454,ZERO-C,KKW50,CHF/MWh
Frankreich,2051,150.75639417124654,ZERO-C,KKW50,CHF/MWh
Frankreich,2052,152.35744088369952,ZERO-C,KKW50,CHF/MWh
Frankreich,2053,150.05177769230366,ZERO-C,KKW50,CHF/MWh
Frankreich,2054,151.61437802655533,ZERO-C,KKW50,CHF/MWh
Frankreich,2055,153.23369779303624,ZERO-C,KKW50,CHF/MWh
Frankreich,2056,161.43806322801981,ZERO-C,KKW50,CHF/MWh
Frankreich,2057,162.37183228937764,ZERO-C,KKW50,CHF/MWh
Frankreich,2058,165.1917774175828,ZERO-C,KKW50,CHF/MWh
Frankreich,2059,167.8988315476187,ZERO-C,KKW50,CHF/MWh
Frankreich,2060,166.640804510069,ZERO-C,KKW50,CHF/MWh
Italien,2015,57.54158409340656,ZERO-C,KKW50,CHF/MWh
Italien,2016,47.3552362316851,ZERO-C,KKW50,CHF/MWh
Italien,2017,55.41849887362559,ZERO-C,KKW50,CHF/MWh
Italien,2018,67.16751478937785,ZERO-C,KKW50,CHF/MWh
Italien,2019,74.22757275640954,ZERO-C,KKW50,CHF/MWh
Italien,2020,75.03927983516489,ZERO-C,KKW50,CHF/MWh
Italien,2021,75.31167255952367,ZERO-C,KKW50,CHF/MWh
Italien,2022,75.6261932280242,ZERO-C,KKW50,CHF/MWh
Italien,2023,75.97995047161038,ZERO-C,KKW50,CHF/MWh
Italien,2024,75.50309446886548,ZERO-C,KKW50,CHF/MWh
Italien,2025,74.65102905677794,ZERO-C,KKW50,CHF/MWh
Italien,2026,74.23436478479834,ZERO-C,KKW50,CHF/MWh
Italien,2027,72.90776429944998,ZERO-C,KKW50,CHF/MWh
Italien,2028,71.91116031135617,ZERO-C,KKW50,CHF/MWh
Italien,2029,72.53040193223508,ZERO-C,KKW50,CHF/MWh
Italien,2030,71.89399334706977,ZERO-C,KKW50,CHF/MWh
Italien,2031,74.59443722985169,ZERO-C,KKW50,CHF/MWh
Italien,2032,77.11926446886257,ZERO-C,KKW50,CHF/MWh
Italien,2033,79.01826599816697,ZERO-C,KKW50,CHF/MWh
Italien,2034,83.6310122390105,ZERO-C,KKW50,CHF/MWh
Italien,2035,95.09925211996163,ZERO-C,KKW50,CHF/MWh
Italien,2036,97.58443500458179,ZERO-C,KKW50,CHF/MWh
Italien,2037,99.95413574633527,ZERO-C,KKW50,CHF/MWh
Italien,2038,101.93731933607889,ZERO-C,KKW50,CHF/MWh
Italien,2039,102.7887242811362,ZERO-C,KKW50,CHF/MWh
Italien,2040,106.39982818223442,ZERO-C,KKW50,CHF/MWh
Italien,2041,128.77708158425506,ZERO-C,KKW50,CHF/MWh
Italien,2042,148.14192161172159,ZERO-C,KKW50,CHF/MWh
Italien,2043,162.93310949633513,ZERO-C,KKW50,CHF/MWh
Italien,2044,175.57531996795223,ZERO-C,KKW50,CHF/MWh
Italien,2045,185.51602999542465,ZERO-C,KKW50,CHF/MWh
Italien,2046,194.76948530219744,ZERO-C,KKW50,CHF/MWh
Italien,2047,200.00808048992027,ZERO-C,KKW50,CHF/MWh
Italien,2048,207.524552380945,ZERO-C,KKW50,CHF/MWh
Italien,2049,212.12999431318005,ZERO-C,KKW50,CHF/MWh
Italien,2050,217.3665616254557,ZERO-C,KKW50,CHF/MWh
Italien,2051,222.65761640568041,ZERO-C,KKW50,CHF/MWh
Italien,2052,228.1403400732582,ZERO-C,KKW50,CHF/MWh
Italien,2053,232.3623273809571,ZERO-C,KKW50,CHF/MWh
Italien,2054,231.45473573260236,ZERO-C,KKW50,CHF/MWh
Italien,2055,238.78408007783287,ZERO-C,KKW50,CHF/MWh
Italien,2056,238.4526390247279,ZERO-C,KKW50,CHF/MWh
Italien,2057,240.24182058151038,ZERO-C,KKW50,CHF/MWh
Italien,2058,236.05363673075877,ZERO-C,KKW50,CHF/MWh
Italien,2059,231.36594832875534,ZERO-C,KKW50,CHF/MWh
Italien,2060,227.81735483058134,ZERO-C,KKW50,CHF/MWh
Österreich,2015,32.479015540292785,ZERO-C,KKW50,CHF/MWh
Österreich,2016,30.288567065019016,ZERO-C,KKW50,CHF/MWh
Österreich,2017,36.500686277472035,ZERO-C,KKW50,CHF/MWh
Österreich,2018,44.41540983058577,ZERO-C,KKW50,CHF/MWh
Österreich,2019,52.192291231684244,ZERO-C,KKW50,CHF/MWh
Österreich,2020,53.63842217490826,ZERO-C,KKW50,CHF/MWh
Österreich,2021,49.372599853477986,ZERO-C,KKW50,CHF/MWh
Österreich,2022,47.59862138736084,ZERO-C,KKW50,CHF/MWh
Österreich,2023,46.29303488095284,ZERO-C,KKW50,CHF/MWh
Österreich,2024,49.039443099817284,ZERO-C,KKW50,CHF/MWh
Österreich,2025,49.75396565476152,ZERO-C,KKW50,CHF/MWh
Österreich,2026,45.771565485345185,ZERO-C,KKW50,CHF/MWh
Österreich,2027,48.60050021520186,ZERO-C,KKW50,CHF/MWh
Österreich,2028,48.66397808150149,ZERO-C,KKW50,CHF/MWh
Österreich,2029,48.07581904304086,ZERO-C,KKW50,CHF/MWh
Österreich,2030,49.88201008241762,ZERO-C,KKW50,CHF/MWh
Österreich,2031,54.12057001373522,ZERO-C,KKW50,CHF/MWh
Österreich,2032,59.154296666665644,ZERO-C,KKW50,CHF/MWh
Österreich,2033,64.49687026556565,ZERO-C,KKW50,CHF/MWh
Österreich,2034,70.93888326007186,ZERO-C,KKW50,CHF/MWh
Österreich,2035,74.47522107142998,ZERO-C,KKW50,CHF/MWh
Österreich,2036,77.46060708333512,ZERO-C,KKW50,CHF/MWh
Österreich,2037,77.27415939102575,ZERO-C,KKW50,CHF/MWh
Österreich,2038,76.27821653388385,ZERO-C,KKW50,CHF/MWh
Österreich,2039,73.44037399725224,ZERO-C,KKW50,CHF/MWh
Österreich,2040,76.32025737179484,ZERO-C,KKW50,CHF/MWh
Österreich,2041,96.66123368131905,ZERO-C,KKW50,CHF/MWh
Österreich,2042,106.7704904075109,ZERO-C,KKW50,CHF/MWh
Österreich,2043,116.81711775640939,ZERO-C,KKW50,CHF/MWh
Österreich,2044,119.55632948718063,ZERO-C,KKW50,CHF/MWh
Österreich,2045,123.68596334707127,ZERO-C,KKW50,CHF/MWh
Österreich,2046,127.16721988095406,ZERO-C,KKW50,CHF/MWh
Österreich,2047,131.12577950091412,ZERO-C,KKW50,CHF/MWh
Österreich,2048,136.40713229395837,ZERO-C,KKW50,CHF/MWh
Österreich,2049,135.28454468406656,ZERO-C,KKW50,CHF/MWh
Österreich,2050,139.96184447344356,ZERO-C,KKW50,CHF/MWh
Österreich,2051,137.5238495283901,ZERO-C,KKW50,CHF/MWh
Österreich,2052,137.20852033882872,ZERO-C,KKW50,CHF/MWh
Österreich,2053,137.66677517856985,ZERO-C,KKW50,CHF/MWh
Österreich,2054,136.20310361721835,ZERO-C,KKW50,CHF/MWh
Österreich,2055,139.04232617674052,ZERO-C,KKW50,CHF/MWh
Österreich,2056,138.23983310439425,ZERO-C,KKW50,CHF/MWh
Österreich,2057,139.9437554578724,ZERO-C,KKW50,CHF/MWh
Österreich,2058,139.76145155220024,ZERO-C,KKW50,CHF/MWh
Österreich,2059,136.28993883242094,ZERO-C,KKW50,CHF/MWh
Österreich,2060,121.04886428113775,ZERO-C,KKW50,CHF/MWh
Schweiz,2015,45.505198891939344,WWB,KKW50,CHF/MWh
Schweiz,2016,39.19572983974187,WWB,KKW50,CHF/MWh
Schweiz,2017,47.3842496428553,WWB,KKW50,CHF/MWh
Schweiz,2018,55.89796753205137,WWB,KKW50,CHF/MWh
Schweiz,2019,64.60468095238261,WWB,KKW50,CHF/MWh
Schweiz,2020,63.58260131410302,WWB,KKW50,CHF/MWh
Schweiz,2021,61.57684685439631,WWB,KKW50,CHF/MWh
Schweiz,2022,68.50122492216182,WWB,KKW50,CHF/MWh
Schweiz,2023,68.7479373763745,WWB,KKW50,CHF/MWh
Schweiz,2024,73.0095941346161,WWB,KKW50,CHF/MWh
Schweiz,2025,71.55491018315234,WWB,KKW50,CHF/MWh
Schweiz,2026,70.69234515109984,WWB,KKW50,CHF/MWh
Schweiz,2027,71.14183479395535,WWB,KKW50,CHF/MWh
Schweiz,2028,69.49734345238235,WWB,KKW50,CHF/MWh
Schweiz,2029,71.12691041666871,WWB,KKW50,CHF/MWh
Schweiz,2030,71.50747592948782,WWB,KKW50,CHF/MWh
Schweiz,2031,73.18576780677743,WWB,KKW50,CHF/MWh
Schweiz,2032,72.38926063186963,WWB,KKW50,CHF/MWh
Schweiz,2033,74.73186443223601,WWB,KKW50,CHF/MWh
Schweiz,2034,80.06621592032947,WWB,KKW50,CHF/MWh
Schweiz,2035,84.31280117673761,WWB,KKW50,CHF/MWh
Schweiz,2036,83.70399437728682,WWB,KKW50,CHF/MWh
Schweiz,2037,88.23792408882765,WWB,KKW50,CHF/MWh
Schweiz,2038,79.84009824633603,WWB,KKW50,CHF/MWh
Schweiz,2039,87.59480208333362,WWB,KKW50,CHF/MWh
Schweiz,2040,88.30147870421082,WWB,KKW50,CHF/MWh
Schweiz,2041,91.36561326007305,WWB,KKW50,CHF/MWh
Schweiz,2042,89.7636877838838,WWB,KKW50,CHF/MWh
Schweiz,2043,99.37246107600424,WWB,KKW50,CHF/MWh
Schweiz,2044,96.74909677655431,WWB,KKW50,CHF/MWh
Schweiz,2045,103.05401014651889,WWB,KKW50,CHF/MWh
Schweiz,2046,96.30878143772946,WWB,KKW50,CHF/MWh
Schweiz,2047,97.45037453754735,WWB,KKW50,CHF/MWh
Schweiz,2048,89.21021720695974,WWB,KKW50,CHF/MWh
Schweiz,2049,82.34966410256254,WWB,KKW50,CHF/MWh
Schweiz,2050,90.57036713370019,WWB,KKW50,CHF/MWh
Schweiz,2051,101.59990991300086,WWB,KKW50,CHF/MWh
Schweiz,2052,99.83358032966903,WWB,KKW50,CHF/MWh
Schweiz,2053,102.8359990613544,WWB,KKW50,CHF/MWh
Schweiz,2054,104.88342840658848,WWB,KKW50,CHF/MWh
Schweiz,2055,107.4543337774702,WWB,KKW50,CHF/MWh
Schweiz,2056,111.22159192307815,WWB,KKW50,CHF/MWh
Schweiz,2057,113.84324423992526,WWB,KKW50,CHF/MWh
Schweiz,2058,111.9751571886479,WWB,KKW50,CHF/MWh
Schweiz,2059,119.7941387820529,WWB,KKW50,CHF/MWh
Schweiz,2060,125.69450958791347,WWB,KKW50,CHF/MWh
Deutschland,2015,36.98094407051256,WWB,KKW50,CHF/MWh
Deutschland,2016,34.66171103021999,WWB,KKW50,CHF/MWh
Deutschland,2017,40.39557416666681,WWB,KKW50,CHF/MWh
Deutschland,2018,52.19709535256347,WWB,KKW50,CHF/MWh
Deutschland,2019,62.381097454211854,WWB,KKW50,CHF/MWh
Deutschland,2020,61.048270599815915,WWB,KKW50,CHF/MWh
Deutschland,2021,61.8120804075102,WWB,KKW50,CHF/MWh
Deutschland,2022,64.6283464926741,WWB,KKW50,CHF/MWh
Deutschland,2023,66.3239266987177,WWB,KKW50,CHF/MWh
Deutschland,2024,67.73104414377377,WWB,KKW50,CHF/MWh
Deutschland,2025,66.91186119963479,WWB,KKW50,CHF/MWh
Deutschland,2026,67.46401535714425,WWB,KKW50,CHF/MWh
Deutschland,2027,68.54424743131834,WWB,KKW50,CHF/MWh
Deutschland,2028,68.5420412271069,WWB,KKW50,CHF/MWh
Deutschland,2029,69.16462183150217,WWB,KKW50,CHF/MWh
Deutschland,2030,70.92447381867841,WWB,KKW50,CHF/MWh
Deutschland,2031,73.49885905677581,WWB,KKW50,CHF/MWh
Deutschland,2032,74.92678214285574,WWB,KKW50,CHF/MWh
Deutschland,2033,76.88180572344272,WWB,KKW50,CHF/MWh
Deutschland,2034,79.52514868589697,WWB,KKW50,CHF/MWh
Deutschland,2035,83.02435892857243,WWB,KKW50,CHF/MWh
Deutschland,2036,86.3762046886454,WWB,KKW50,CHF/MWh
Deutschland,2037,90.88312058150248,WWB,KKW50,CHF/MWh
Deutschland,2038,93.19814543497873,WWB,KKW50,CHF/MWh
Deutschland,2039,93.49612269230651,WWB,KKW50,CHF/MWh
Deutschland,2040,95.99017076007321,WWB,KKW50,CHF/MWh
Deutschland,2041,98.58091218406544,WWB,KKW50,CHF/MWh
Deutschland,2042,98.42318405219478,WWB,KKW50,CHF/MWh
Deutschland,2043,99.3824068543969,WWB,KKW50,CHF/MWh
Deutschland,2044,99.15933192307719,WWB,KKW50,CHF/MWh
Deutschland,2045,98.76272000915674,WWB,KKW50,CHF/MWh
Deutschland,2046,98.68119495421372,WWB,KKW50,CHF/MWh
Deutschland,2047,96.63103982142717,WWB,KKW50,CHF/MWh
Deutschland,2048,95.38968672161093,WWB,KKW50,CHF/MWh
Deutschland,2049,95.00172740384625,WWB,KKW50,CHF/MWh
Deutschland,2050,95.05347500915751,WWB,KKW50,CHF/MWh
Deutschland,2051,97.81888154761849,WWB,KKW50,CHF/MWh
Deutschland,2052,100.1730344917556,WWB,KKW50,CHF/MWh
Deutschland,2053,101.2739488507334,WWB,KKW50,CHF/MWh
Deutschland,2054,102.83954824175979,WWB,KKW50,CHF/MWh
Deutschland,2055,106.735697445056,WWB,KKW50,CHF/MWh
Deutschland,2056,108.24398877289372,WWB,KKW50,CHF/MWh
Deutschland,2057,110.79440652014638,WWB,KKW50,CHF/MWh
Deutschland,2058,114.88093434981543,WWB,KKW50,CHF/MWh
Deutschland,2059,116.97943755494387,WWB,KKW50,CHF/MWh
Deutschland,2060,117.36065530219601,WWB,KKW50,CHF/MWh
Frankreich,2015,42.10637499084278,WWB,KKW50,CHF/MWh
Frankreich,2016,37.9642320924914,WWB,KKW50,CHF/MWh
Frankreich,2017,47.30218614926866,WWB,KKW50,CHF/MWh
Frankreich,2018,54.051621451465685,WWB,KKW50,CHF/MWh
Frankreich,2019,62.80657724816989,WWB,KKW50,CHF/MWh
Frankreich,2020,61.30642743131826,WWB,KKW50,CHF/MWh
Frankreich,2021,60.80580072344625,WWB,KKW50,CHF/MWh
Frankreich,2022,62.05762104395472,WWB,KKW50,CHF/MWh
Frankreich,2023,59.62453910256373,WWB,KKW50,CHF/MWh
Frankreich,2024,60.342810279305056,WWB,KKW50,CHF/MWh
Frankreich,2025,55.6178040293059,WWB,KKW50,CHF/MWh
Frankreich,2026,54.00254638736226,WWB,KKW50,CHF/MWh
Frankreich,2027,51.80923230311339,WWB,KKW50,CHF/MWh
Frankreich,2028,54.40010199633722,WWB,KKW50,CHF/MWh
Frankreich,2029,51.704000677655436,WWB,KKW50,CHF/MWh
Frankreich,2030,55.121953690477866,WWB,KKW50,CHF/MWh
Frankreich,2031,63.09533465659385,WWB,KKW50,CHF/MWh
Frankreich,2032,64.93722743131882,WWB,KKW50,CHF/MWh
Frankreich,2033,70.17055906593849,WWB,KKW50,CHF/MWh
Frankreich,2034,75.4554682097107,WWB,KKW50,CHF/MWh
Frankreich,2035,79.73364235348143,WWB,KKW50,CHF/MWh
Frankreich,2036,89.77994026557047,WWB,KKW50,CHF/MWh
Frankreich,2037,93.45348260073193,WWB,KKW50,CHF/MWh
Frankreich,2038,95.18040989469132,WWB,KKW50,CHF/MWh
Frankreich,2039,95.74013977106031,WWB,KKW50,CHF/MWh
Frankreich,2040,97.18049036630386,WWB,KKW50,CHF/MWh
Frankreich,2041,99.37169889651825,WWB,KKW50,CHF/MWh
Frankreich,2042,100.11165952380553,WWB,KKW50,CHF/MWh
Frankreich,2043,97.4774880769199,WWB,KKW50,CHF/MWh
Frankreich,2044,94.31864501831626,WWB,KKW50,CHF/MWh
Frankreich,2045,94.28711282967345,WWB,KKW50,CHF/MWh
Frankreich,2046,96.08960291666732,WWB,KKW50,CHF/MWh
Frankreich,2047,97.31722510073475,WWB,KKW50,CHF/MWh
Frankreich,2048,96.38175467948793,WWB,KKW50,CHF/MWh
Frankreich,2049,96.10269288462007,WWB,KKW50,CHF/MWh
Frankreich,2050,99.34989312728466,WWB,KKW50,CHF/MWh
Frankreich,2051,98.34473453754804,WWB,KKW50,CHF/MWh
Frankreich,2052,97.44511231227322,WWB,KKW50,CHF/MWh
Frankreich,2053,97.78340342033196,WWB,KKW50,CHF/MWh
Frankreich,2054,98.80624736264096,WWB,KKW50,CHF/MWh
Frankreich,2055,95.3559466025644,WWB,KKW50,CHF/MWh
Frankreich,2056,99.2575565430384,WWB,KKW50,CHF/MWh
Frankreich,2057,99.82140550824388,WWB,KKW50,CHF/MWh
Frankreich,2058,99.69370459248779,WWB,KKW50,CHF/MWh
Frankreich,2059,103.8074065109943,WWB,KKW50,CHF/MWh
Frankreich,2060,105.49140982142505,WWB,KKW50,CHF/MWh
Italien,2015,57.49994213827832,WWB,KKW50,CHF/MWh
Italien,2016,47.347161776556874,WWB,KKW50,CHF/MWh
Italien,2017,55.54078287087818,WWB,KKW50,CHF/MWh
Italien,2018,67.37744132783959,WWB,KKW50,CHF/MWh
Italien,2019,75.41189610805883,WWB,KKW50,CHF/MWh
Italien,2020,75.9710364239906,WWB,KKW50,CHF/MWh
Italien,2021,76.39883170330053,WWB,KKW50,CHF/MWh
Italien,2022,77.6325653983513,WWB,KKW50,CHF/MWh
Italien,2023,78.6787555357112,WWB,KKW50,CHF/MWh
Italien,2024,79.9002567811359,WWB,KKW50,CHF/MWh
Italien,2025,80.39934744505629,WWB,KKW50,CHF/MWh
Italien,2026,81.17255211080733,WWB,KKW50,CHF/MWh
Italien,2027,81.66497383699544,WWB,KKW50,CHF/MWh
Italien,2028,81.88826361263692,WWB,KKW50,CHF/MWh
Italien,2029,82.71688257783764,WWB,KKW50,CHF/MWh
Italien,2030,83.68046108974274,WWB,KKW50,CHF/MWh
Italien,2031,84.59948264194283,WWB,KKW50,CHF/MWh
Italien,2032,85.42077273351259,WWB,KKW50,CHF/MWh
Italien,2033,86.29432895146867,WWB,KKW50,CHF/MWh
Italien,2034,87.81614245879256,WWB,KKW50,CHF/MWh
Italien,2035,88.85697967948263,WWB,KKW50,CHF/MWh
Italien,2036,89.99969374084199,WWB,KKW50,CHF/MWh
Italien,2037,91.39000287088142,WWB,KKW50,CHF/MWh
Italien,2038,92.1747323809462,WWB,KKW50,CHF/MWh
Italien,2039,92.17393992674037,WWB,KKW50,CHF/MWh
Italien,2040,93.08988487637227,WWB,KKW50,CHF/MWh
Italien,2041,92.53837153387975,WWB,KKW50,CHF/MWh
Italien,2042,92.50940154303198,WWB,KKW50,CHF/MWh
Italien,2043,92.56191438186669,WWB,KKW50,CHF/MWh
Italien,2044,91.80508316391786,WWB,KKW50,CHF/MWh
Italien,2045,90.76041273808791,WWB,KKW50,CHF/MWh
Italien,2046,90.67352082417376,WWB,KKW50,CHF/MWh
Italien,2047,91.06079657050954,WWB,KKW50,CHF/MWh
Italien,2048,92.09741139652559,WWB,KKW50,CHF/MWh
Italien,2049,92.21868344780378,WWB,KKW50,CHF/MWh
Italien,2050,94.07282832418036,WWB,KKW50,CHF/MWh
Italien,2051,97.13565456044117,WWB,KKW50,CHF/MWh
Italien,2052,101.706197834251,WWB,KKW50,CHF/MWh
Italien,2053,107.22720575091931,WWB,KKW50,CHF/MWh
Italien,2054,109.00187163919861,WWB,KKW50,CHF/MWh
Italien,2055,114.1026707509133,WWB,KKW50,CHF/MWh
Italien,2056,117.65331987637259,WWB,KKW50,CHF/MWh
Italien,2057,120.76462657051452,WWB,KKW50,CHF/MWh
Italien,2058,121.04915521062271,WWB,KKW50,CHF/MWh
Italien,2059,121.65743552198106,WWB,KKW50,CHF/MWh
Italien,2060,125.01209178570495,WWB,KKW50,CHF/MWh
Österreich,2015,32.852726881868286,WWB,KKW50,CHF/MWh
Österreich,2016,32.28353602106249,WWB,KKW50,CHF/MWh
Österreich,2017,39.20184413919375,WWB,KKW50,CHF/MWh
Österreich,2018,49.471971593406316,WWB,KKW50,CHF/MWh
Österreich,2019,58.798070306775756,WWB,KKW50,CHF/MWh
Österreich,2020,56.07055418040331,WWB,KKW50,CHF/MWh
Österreich,2021,58.755656080584004,WWB,KKW50,CHF/MWh
Österreich,2022,58.062441222527546,WWB,KKW50,CHF/MWh
Österreich,2023,62.40264668498095,WWB,KKW50,CHF/MWh
Österreich,2024,66.34720729853605,WWB,KKW50,CHF/MWh
Österreich,2025,63.86192748168363,WWB,KKW50,CHF/MWh
Österreich,2026,62.511005105311725,WWB,KKW50,CHF/MWh
Österreich,2027,63.72321692307567,WWB,KKW50,CHF/MWh
Österreich,2028,64.51464458333491,WWB,KKW50,CHF/MWh
Österreich,2029,66.47321628205088,WWB,KKW50,CHF/MWh
Österreich,2030,64.68676542582212,WWB,KKW50,CHF/MWh
Österreich,2031,69.67197483974579,WWB,KKW50,CHF/MWh
Österreich,2032,68.34630663003678,WWB,KKW50,CHF/MWh
Österreich,2033,71.90861232143143,WWB,KKW50,CHF/MWh
Österreich,2034,74.19136166208725,WWB,KKW50,CHF/MWh
Österreich,2035,79.22410890109703,WWB,KKW50,CHF/MWh
Österreich,2036,84.28957130036582,WWB,KKW50,CHF/MWh
Österreich,2037,81.52083467490901,WWB,KKW50,CHF/MWh
Österreich,2038,82.08566385073122,WWB,KKW50,CHF/MWh
Österreich,2039,82.35053025183268,WWB,KKW50,CHF/MWh
Österreich,2040,88.45550110347999,WWB,KKW50,CHF/MWh
Österreich,2041,94.99336507325982,WWB,KKW50,CHF/MWh
Österreich,2042,99.32380401556988,WWB,KKW50,CHF/MWh
Österreich,2043,98.37092124542082,WWB,KKW50,CHF/MWh
Österreich,2044,100.3300891437764,WWB,KKW50,CHF/MWh
Österreich,2045,107.07352619963287,WWB,KKW50,CHF/MWh
Österreich,2046,100.63658103479696,WWB,KKW50,CHF/MWh
Österreich,2047,98.4947127380946,WWB,KKW50,CHF/MWh
Österreich,2048,94.09369159340585,WWB,KKW50,CHF/MWh
Österreich,2049,95.87588499999929,WWB,KKW50,CHF/MWh
Österreich,2050,92.77932103479995,WWB,KKW50,CHF/MWh
Österreich,2051,94.0414788461543,WWB,KKW50,CHF/MWh
Österreich,2052,93.8272303250915,WWB,KKW50,CHF/MWh
Österreich,2053,98.68816451464863,WWB,KKW50,CHF/MWh
Österreich,2054,97.71399529303784,WWB,KKW50,CHF/MWh
Österreich,2055,99.13504973443088,WWB,KKW50,CHF/MWh
Österreich,2056,102.16455491757883,WWB,KKW50,CHF/MWh
Österreich,2057,106.54173763736473,WWB,KKW50,CHF/MWh
Österreich,2058,110.18189770604275,WWB,KKW50,CHF/MWh
Österreich,2059,108.62576686813088,WWB,KKW50,CHF/MWh
Österreich,2060,108.1500780357122,WWB,KKW50,CHF/MWh
Schweiz,2015,46.22474944139139,ZERO-Basis,KKW60,CHF/MWh
Schweiz,2016,40.80512268314905,ZERO-Basis,KKW60,CHF/MWh
Schweiz,2017,46.84764925824124,ZERO-Basis,KKW60,CHF/MWh
Schweiz,2018,54.94578108058459,ZERO-Basis,KKW60,CHF/MWh
Schweiz,2019,61.77280160714397,ZERO-Basis,KKW60,CHF/MWh
Schweiz,2020,60.760569619964926,ZERO-Basis,KKW60,CHF/MWh
Schweiz,2021,58.11580255036468,ZERO-Basis,KKW60,CHF/MWh
