variable,unit,year,value,scenario,variant
Anteil inl. Erzeugung,%,2041,1.0,WWB,KKW60
Anteil inl. Erzeugung,%,2042,1.0,WWB,KKW60
Anteil inl. Erzeugung,%,2043,1.0,WWB,KKW60
Anteil inl. Erzeugung,%,2044,1.0,WWB,KKW60
Anteil inl. Erzeugung,%,2045,1.0,WWB,KKW60
Anteil inl. Erzeugung,%,2046,1.0,WWB,KKW60
Anteil inl. Erzeugung,%,2047,1.0,WWB,KKW60
Anteil inl. Erzeugung,%,2048,1.0,WWB,KKW60
Anteil inl. Erzeugung,%,2049,1.0,WWB,KKW60
Anteil inl. Erzeugung,%,2050,1.0,WWB,KKW60
Anteil inl. Erzeugung,%,2051,1.0,WWB,KKW60
Anteil inl. Erzeugung,%,2052,1.0,WWB,KKW60
Anteil inl. Erzeugung,%,2053,1.0,WWB,KKW60
Anteil inl. Erzeugung,%,2054,1.0,WWB,KKW60
Anteil inl. Erzeugung,%,2055,1.0,WWB,KKW60
Anteil inl. Erzeugung,%,2056,1.0,WWB,KKW60
Anteil inl. Erzeugung,%,2057,1.0,WWB,KKW60
Anteil inl. Erzeugung,%,2058,1.0,WWB,KKW60
Anteil inl. Erzeugung,%,2059,1.0,WWB,KKW60
Anteil inl. Erzeugung,%,2060,1.0,WWB,KKW60
Stromverbrauch Elektrolyseure,TWh,2020,0.004929202035271821,WWB,KKW60
Stromverbrauch Elektrolyseure,TWh,2021,0.00838621202362912,WWB,KKW60
Stromverbrauch Elektrolyseure,TWh,2022,0.01273440097829821,WWB,KKW60
Stromverbrauch Elektrolyseure,TWh,2023,0.01807728632899257,WWB,KKW60
Stromverbrauch Elektrolyseure,TWh,2024,0.023679004742636157,WWB,KKW60
Stromverbrauch Elektrolyseure,TWh,2025,0.11913398443165892,WWB,KKW60
Stromverbrauch Elektrolyseure,TWh,2026,0.15183173756667145,WWB,KKW60
Stromverbrauch Elektrolyseure,TWh,2027,0.18502799585689347,WWB,KKW60
Stromverbrauch Elektrolyseure,TWh,2028,0.2187851334169645,WWB,KKW60
Stromverbrauch Elektrolyseure,TWh,2029,0.25521167234923336,WWB,KKW60
Stromverbrauch Elektrolyseure,TWh,2030,0.29398668068387507,WWB,KKW60
Stromverbrauch Elektrolyseure,TWh,2031,0.33597135613694595,WWB,KKW60
Stromverbrauch Elektrolyseure,TWh,2032,0.3680476496489743,WWB,KKW60
Stromverbrauch Elektrolyseure,TWh,2033,0.42971547282256334,WWB,KKW60
Stromverbrauch Elektrolyseure,TWh,2034,0.4776492933108775,WWB,KKW60
Stromverbrauch Elektrolyseure,TWh,2035,0.5269808639129975,WWB,KKW60
Stromverbrauch Elektrolyseure,TWh,2036,0.5865460019382351,WWB,KKW60
Stromverbrauch Elektrolyseure,TWh,2037,0.5473303730618038,WWB,KKW60
Stromverbrauch Elektrolyseure,TWh,2038,0.49864169156447735,WWB,KKW60
Stromverbrauch Elektrolyseure,TWh,2039,0.8243625315170598,WWB,KKW60
Stromverbrauch Elektrolyseure,TWh,2040,0.9239385802093105,WWB,KKW60
Stromverbrauch Elektrolyseure,TWh,2041,1.032363416473275,WWB,KKW60
Stromverbrauch Elektrolyseure,TWh,2042,1.1623833597520834,WWB,KKW60
Stromverbrauch Elektrolyseure,TWh,2043,1.2618065725683103,WWB,KKW60
Stromverbrauch Elektrolyseure,TWh,2044,1.3971501095986445,WWB,KKW60
Stromverbrauch Elektrolyseure,TWh,2045,1.5455963137230528,WWB,KKW60
Stromverbrauch Elektrolyseure,TWh,2046,1.6947296850219542,WWB,KKW60
Stromverbrauch Elektrolyseure,TWh,2047,1.8718478550052335,WWB,KKW60
Stromverbrauch Elektrolyseure,TWh,2048,2.035929616880934,WWB,KKW60
Stromverbrauch Elektrolyseure,TWh,2049,2.2048209990457805,WWB,KKW60
Stromverbrauch Elektrolyseure,TWh,2050,2.3734823312855675,WWB,KKW60
Stromverbrauch Elektrolyseure,TWh,2051,2.5530485320326486,WWB,KKW60
Stromverbrauch Elektrolyseure,TWh,2052,2.738718349557975,WWB,KKW60
Stromverbrauch Elektrolyseure,TWh,2053,2.926578041648859,WWB,KKW60
Stromverbrauch Elektrolyseure,TWh,2054,3.123823753303788,WWB,KKW60
Stromverbrauch Elektrolyseure,TWh,2055,3.3078626843281786,WWB,KKW60
Stromverbrauch Elektrolyseure,TWh,2056,3.526414415049536,WWB,KKW60
Stromverbrauch Elektrolyseure,TWh,2057,3.742160790168645,WWB,KKW60
Stromverbrauch Elektrolyseure,TWh,2058,3.8235340104098543,WWB,KKW60
Stromverbrauch Elektrolyseure,TWh,2059,4.0237415317543315,WWB,KKW60
Stromverbrauch Elektrolyseure,TWh,2060,4.18038239661635,WWB,KKW60
Installierte Leistung Elektrolyseure,GW,2020,0.00209094269704141,WWB,KKW60
Installierte Leistung Elektrolyseure,GW,2021,0.017993212869571548,WWB,KKW60
Installierte Leistung Elektrolyseure,GW,2022,0.0321162181006568,WWB,KKW60
Installierte Leistung Elektrolyseure,GW,2023,0.049776030057164716,WWB,KKW60
Installierte Leistung Elektrolyseure,GW,2024,0.07105584009433148,WWB,KKW60
Installierte Leistung Elektrolyseure,GW,2025,0.09609338288674316,WWB,KKW60
Installierte Leistung Elektrolyseure,GW,2026,0.125523423326871,WWB,KKW60
Installierte Leistung Elektrolyseure,GW,2027,0.15717093701598311,WWB,KKW60
Installierte Leistung Elektrolyseure,GW,2028,0.1907945209372368,WWB,KKW60
Installierte Leistung Elektrolyseure,GW,2029,0.2260772841413462,WWB,KKW60
Installierte Leistung Elektrolyseure,GW,2030,0.26264987274865537,WWB,KKW60
Installierte Leistung Elektrolyseure,GW,2031,0.30945318817621187,WWB,KKW60
Installierte Leistung Elektrolyseure,GW,2032,0.363917120899901,WWB,KKW60
Installierte Leistung Elektrolyseure,GW,2033,0.42568503033059146,WWB,KKW60
Installierte Leistung Elektrolyseure,GW,2034,0.49458779127911623,WWB,KKW60
Installierte Leistung Elektrolyseure,GW,2035,0.9877315461395308,WWB,KKW60
Installierte Leistung Elektrolyseure,GW,2036,0.9877315461395308,WWB,KKW60
Installierte Leistung Elektrolyseure,GW,2037,0.9776010742904655,WWB,KKW60
Installierte Leistung Elektrolyseure,GW,2038,1.1187051026284265,WWB,KKW60
Installierte Leistung Elektrolyseure,GW,2039,1.1187051026284265,WWB,KKW60
Installierte Leistung Elektrolyseure,GW,2040,1.2942614291633217,WWB,KKW60
Installierte Leistung Elektrolyseure,GW,2041,1.2942614291633217,WWB,KKW60
Installierte Leistung Elektrolyseure,GW,2042,1.411176169968471,WWB,KKW60
Installierte Leistung Elektrolyseure,GW,2043,1.411176169968471,WWB,KKW60
Installierte Leistung Elektrolyseure,GW,2044,1.1951254340500603,WWB,KKW60
Installierte Leistung Elektrolyseure,GW,2045,1.4891451548280574,WWB,KKW60
Installierte Leistung Elektrolyseure,GW,2046,1.4891451548280574,WWB,KKW60
Installierte Leistung Elektrolyseure,GW,2047,1.5333477138767477,WWB,KKW60
Installierte Leistung Elektrolyseure,GW,2048,1.5333477138767477,WWB,KKW60
Installierte Leistung Elektrolyseure,GW,2049,1.4476067378623185,WWB,KKW60
Installierte Leistung Elektrolyseure,GW,2050,1.4844285291972943,WWB,KKW60
Installierte Leistung Elektrolyseure,GW,2051,1.4844285291972943,WWB,KKW60
Installierte Leistung Elektrolyseure,GW,2052,1.6108901789821857,WWB,KKW60
Installierte Leistung Elektrolyseure,GW,2053,1.6108901789821857,WWB,KKW60
Installierte Leistung Elektrolyseure,GW,2054,1.6108901789821857,WWB,KKW60
Installierte Leistung Elektrolyseure,GW,2055,1.772863875436227,WWB,KKW60
Installierte Leistung Elektrolyseure,GW,2056,1.772863875436227,WWB,KKW60
Installierte Leistung Elektrolyseure,GW,2057,1.7241164057140332,WWB,KKW60
Installierte Leistung Elektrolyseure,GW,2058,1.7241164057140332,WWB,KKW60
Installierte Leistung Elektrolyseure,GW,2059,1.8370228594701576,WWB,KKW60
Installierte Leistung Elektrolyseure,GW,2060,2.0105302229627453,WWB,KKW60
